MetaData/stationIdentification,BiasCoefficientValue/ascentSquaredPredictor
EU0398  ,-0.000634
EU0399  ,0.014888
EU0400  ,-0.000712
EU0401  ,-0.000043
EU0403  ,-0.005253
EU0404  ,-0.000709
EU0406  ,-0.007554
EU0407  ,0.002992
EU0408  ,-0.000071
EU0409  ,-0.000038
EU0410  ,0.001104
EU0412  ,0.000371
EU0413  ,0.001802
EU0414  ,0.001340
EU0415  ,-0.001096
EU0416  ,-0.000359
EU0417  ,-0.000664
EU0418  ,-0.003136
EU0420  ,0.006874
EU0422  ,-0.000538
EU0423  ,-0.000524
EU0424  ,-0.000630
EU0425  ,-0.000299
EU0426  ,-0.002790
EU0427  ,0.010551
EU0428  ,-0.003865
EU0429  ,-0.000666
EU0430  ,0.002571
EU0433  ,0.001547
EU0434  ,-0.000296
EU0436  ,-0.002660
EU0437  ,-0.002116
EU0438  ,-0.002160
EU0439  ,-0.003189
EU0440  ,-0.000288
EU0441  ,-0.002661
EU0443  ,-0.000290
EU0444  ,0.000465
EU0446  ,-0.000645
EU0447  ,-0.000705
EU0448  ,0.186780
EU0449  ,-0.000334
EU0450  ,-0.000708
EU0454  ,0.000845
EU0459  ,0.000355
EU0460  ,-0.000217
EU0461  ,0.000682
EU0462  ,0.000167
EU0463  ,-0.000944
EU0464  ,0.001952
EU0465  ,-0.000428
EU0467  ,0.000000
EU0468  ,-0.000390
EU0469  ,0.000000
EU0470  ,0.001833
EU0471  ,-0.007688
EU0473  ,-0.002051
EU0474  ,-0.002512
EU0485  ,-0.000788
EU0486  ,-0.000266
EU0487  ,0.001003
EU0488  ,-0.002113
EU0489  ,-0.002431
EU0510  ,-0.000994
EU0512  ,-0.017187
EU0514  ,-0.000733
EU0515  ,0.000376
EU0516  ,0.001259
EU0517  ,-0.001942
EU0518  ,-0.002075
EU0519  ,0.001884
EU0521  ,0.001794
EU0523  ,0.000716
EU0524  ,0.001456
EU0525  ,-0.003119
EU0526  ,-0.000064
EU0527  ,0.000173
EU0528  ,-0.001667
EU0529  ,-0.000141
EU0530  ,0.001022
EU0531  ,-0.001490
EU0532  ,-0.001843
EU0533  ,-0.002205
EU0534  ,-0.001639
EU0535  ,-0.000117
EU0537  ,-0.002653
EU0538  ,-0.000257
EU0539  ,-0.001387
EU0540  ,0.000225
EU0541  ,-0.001715
EU0543  ,-0.002526
EU0544  ,-0.000639
EU0545  ,-0.001852
EU0546  ,-0.000414
EU0547  ,-0.001648
EU0548  ,-0.001892
EU0549  ,0.000089
EU0551  ,0.000000
EU0554  ,-0.000220
EU0555  ,-0.004711
EU0556  ,-0.000028
EU0557  ,-0.002105
EU0559  ,-0.001788
EU0563  ,-0.002035
EU0564  ,0.000184
EU0565  ,-0.015900
EU0566  ,0.000000
EU0567  ,-0.000062
EU0569  ,0.001194
EU0570  ,0.001115
EU0571  ,0.001629
EU0572  ,0.001765
EU0573  ,0.000088
EU0577  ,0.009030
EU0578  ,0.001434
EU0580  ,-0.000085
EU0581  ,0.000177
EU0602  ,0.001262
EU0603  ,-0.000136
EU0604  ,-0.000374
EU0606  ,0.000392
EU0609  ,0.001624
EU0610  ,-0.001277
EU0611  ,-0.000575
EU0612  ,-0.000891
EU0613  ,0.000782
EU0614  ,0.000016
EU0615  ,-0.000233
EU0616  ,-0.000020
EU0617  ,0.001115
EU0618  ,0.000234
EU0619  ,0.001283
EU0622  ,-0.001015
EU0623  ,0.003216
EU0624  ,0.000236
EU0626  ,-0.000814
EU0627  ,-0.000417
EU0630  ,-0.000231
EU0633  ,0.000190
EU0634  ,0.001552
EU0636  ,-0.001084
EU0637  ,-0.002678
EU0638  ,-0.000929
EU0639  ,0.000161
EU0641  ,0.012711
EU0643  ,-0.000705
EU0644  ,0.004735
EU0645  ,-0.001287
EU0647  ,0.000616
EU0648  ,-0.001369
EU0649  ,0.004977
EU0651  ,0.000065
EU0652  ,0.000403
EU0653  ,0.000257
EU0654  ,-0.000060
EU0656  ,-0.000603
EU0658  ,-0.001951
EU0660  ,-0.002114
EU0661  ,0.000103
EU0662  ,-0.001414
EU0663  ,0.001282
EU0664  ,-0.010305
EU0665  ,0.003527
EU0666  ,0.001109
EU0667  ,0.001157
EU0668  ,0.000206
EU0670  ,0.000450
EU0671  ,-0.000252
EU0672  ,-0.001107
EU0673  ,-0.000964
EU0681  ,0.000412
EU0682  ,0.000052
EU0686  ,0.000228
EU0687  ,-0.001890
EU0692  ,-0.007305
EU0701  ,-0.000625
EU0702  ,-0.000188
EU0706  ,0.000436
EU0708  ,0.000275
EU0709  ,-0.000105
EU0710  ,-0.001365
EU0712  ,-0.000690
EU0713  ,-0.001110
EU0714  ,0.000568
EU0719  ,-0.001034
EU0721  ,0.000082
EU0722  ,0.000180
EU0725  ,-0.000136
EU0731  ,0.000775
EU0732  ,0.000745
EU0735  ,0.003774
EU0736  ,0.009039
EU0737  ,-0.001338
EU0738  ,0.002073
EU0739  ,-0.000584
EU0746  ,0.000138
EU0747  ,-0.000065
EU0748  ,-0.000074
EU0749  ,0.000666
EU0750  ,0.003002
EU0752  ,0.001227
EU0754  ,-0.000151
EU0756  ,-0.000426
EU0758  ,0.000489
EU0760  ,0.000289
EU0761  ,-0.000692
EU0762  ,0.000983
EU0765  ,0.001015
EU0770  ,-0.000597
EU0775  ,0.000215
EU0776  ,-0.000005
EU0777  ,-0.000363
EU0778  ,0.000124
EU0779  ,-0.000097
EU0780  ,-0.000083
EU0781  ,0.000955
EU0782  ,0.001016
EU0785  ,0.000366
EU0790  ,0.000702
EU0795  ,0.000088
EU0796  ,-0.000726
EU0797  ,-0.000746
EU0798  ,-0.001968
EU0800  ,-0.000791
EU0802  ,-0.000266
EU0803  ,-0.002865
EU0804  ,-0.001788
EU0805  ,-0.002422
EU0806  ,-0.003499
EU0808  ,-0.002463
EU0809  ,-0.003611
EU0811  ,-0.007376
EU0813  ,0.000000
EU0816  ,-0.002074
EU0817  ,-0.002720
EU0818  ,-0.002148
EU0819  ,0.004798
EU0820  ,0.002466
EU0821  ,0.001565
EU0822  ,0.001157
EU0823  ,0.005542
EU0828  ,0.001517
EU0829  ,-0.002543
EU0831  ,0.001040
EU0832  ,-0.001418
EU0833  ,0.036313
EU0835  ,-0.002567
EU0836  ,-0.009809
EU0837  ,0.000679
EU0838  ,-0.001880
EU0839  ,0.001760
EU0842  ,-0.001408
EU0843  ,0.000000
EU0846  ,-0.005328
EU0849  ,0.000000
EU0854  ,-0.000207
EU0855  ,-0.000118
EU0856  ,0.002434
EU0857  ,0.002028
EU0858  ,-0.000037
EU0859  ,0.000701
EU0860  ,0.001311
EU0861  ,0.001339
EU0862  ,0.000010
EU0863  ,0.001789
EU0864  ,-0.003661
EU0865  ,-0.009437
EU0866  ,-0.001848
EU0867  ,0.000279
EU0868  ,-0.003120
EU0869  ,-0.011975
EU0870  ,-0.004311
EU0871  ,-0.009375
EU0872  ,-0.000404
EU0873  ,0.004123
EU0876  ,-0.001140
EU0877  ,0.002087
EU0878  ,-0.003665
EU0879  ,-0.003638
EU0880  ,0.003154
EU0883  ,-0.003436
EU0885  ,-0.000342
EU0886  ,-0.001401
EU0887  ,-0.001629
EU0888  ,0.000298
EU0889  ,0.000841
EU0890  ,-0.000396
EU0891  ,0.000815
EU0894  ,0.004770
EU0895  ,0.001593
EU0896  ,0.000230
EU0897  ,0.000637
EU0898  ,-0.000855
EU0899  ,-0.003535
EU0900  ,0.002070
EU0901  ,-0.000333
EU0903  ,0.001567
EU0904  ,0.000608
EU0908  ,0.003078
EU0910  ,0.000344
EU0911  ,0.003090
EU0913  ,0.007888
EU0914  ,0.005203
EU0915  ,-0.000558
EU0916  ,-0.020245
EU0917  ,-0.000446
EU0918  ,-0.002416
EU0919  ,0.000239
EU0920  ,0.004080
EU0923  ,-0.002865
EU0924  ,-0.008773
EU0925  ,-0.003605
EU0932  ,0.000752
EU0935  ,-0.003490
EU0936  ,0.001646
EU0937  ,0.001151
EU0938  ,0.002067
EU0940  ,0.000965
EU0941  ,0.002683
EU0943  ,-0.000679
EU0944  ,-0.000110
EU0945  ,-0.002751
EU0946  ,0.000375
EU0948  ,0.003276
EU0949  ,-0.001524
EU0950  ,0.000553
EU0951  ,0.000303
EU0952  ,0.000427
EU0959  ,-0.001448
EU0963  ,-0.002620
EU0964  ,-0.000699
EU0965  ,0.000561
EU0966  ,-0.000693
EU0967  ,0.005503
EU0968  ,0.003339
EU0969  ,0.005976
EU0972  ,0.003517
EU0973  ,0.000316
EU0975  ,0.000902
EU0977  ,0.000158
EU0978  ,0.002443
EU0979  ,0.003982
EU0982  ,-0.000304
EU0986  ,0.001526
EU0987  ,0.007925
EU0988  ,0.007448
EU0989  ,-0.000486
EU0990  ,-0.000366
EU0991  ,-0.000254
EU0992  ,0.000972
EU0993  ,0.006188
EU0994  ,-0.005087
EU0995  ,-0.001057
EU0996  ,-0.001787
EU0997  ,-0.009113
EU0998  ,-0.002823
EU0999  ,-0.001782
EU1003  ,0.004924
EU1004  ,-0.000061
EU1005  ,-0.001380
EU1006  ,-0.000345
EU1007  ,-0.001672
EU1008  ,0.001349
EU1009  ,0.009438
EU1010  ,-0.002549
EU1011  ,-0.002851
EU1012  ,0.000164
EU1013  ,-0.002805
EU1014  ,0.002181
EU1015  ,0.003766
EU1016  ,-0.002336
EU1017  ,-0.000008
EU1018  ,0.003920
EU1019  ,0.001907
EU1020  ,0.000798
EU1021  ,-0.002097
EU1022  ,0.002009
EU1023  ,-0.000309
EU1024  ,-0.000540
EU1025  ,0.005311
EU1026  ,0.001197
EU1027  ,-0.001402
EU1028  ,-0.004086
EU1029  ,-0.007542
EU1030  ,-0.000725
EU1031  ,-0.001113
EU1032  ,-0.010039
EU1033  ,0.002468
EU1034  ,-0.001563
EU1036  ,-0.001538
EU1037  ,0.000176
EU1038  ,-0.001787
EU1039  ,-0.000224
EU1040  ,0.002902
EU1041  ,-0.000503
EU1042  ,0.000372
EU1043  ,0.001690
EU1044  ,-0.000637
EU1045  ,-0.003915
EU1046  ,-0.000380
EU1047  ,-0.006298
EU1056  ,0.001811
EU1057  ,-0.001056
EU1058  ,0.000379
EU1059  ,0.003112
EU1060  ,-0.003292
EU1085  ,0.000628
EU1086  ,0.000610
EU1087  ,-0.000799
EU1088  ,0.000685
EU1089  ,0.001274
EU1090  ,0.001228
EU1091  ,0.002212
EU1100  ,0.000691
EU1101  ,-0.000439
EU1102  ,-0.001185
EU1103  ,0.000291
EU1104  ,0.000599
EU1106  ,-0.000487
EU1150  ,0.000134
EU1154  ,0.001697
EU1157  ,-0.002614
EU1159  ,-0.000744
EU1160  ,0.003840
EU1161  ,0.001882
EU1162  ,0.001207
EU1163  ,-0.000192
EU1164  ,-0.002340
EU1165  ,0.002354
EU1166  ,0.000286
EU1167  ,-0.003757
EU1168  ,-0.000065
EU1169  ,-0.001066
EU1171  ,-0.000720
EU1173  ,0.002447
EU1174  ,-0.001973
EU1175  ,-0.000338
EU1179  ,-0.000717
EU1180  ,-0.006024
EU1181  ,0.002524
EU1184  ,-0.001312
EU1185  ,0.000656
EU1186  ,-0.000791
EU1187  ,0.001147
EU1188  ,0.000513
EU1189  ,-0.000468
EU1190  ,-0.000020
EU1191  ,0.008066
EU1193  ,-0.002584
EU1194  ,-0.001926
EU1195  ,-0.000433
EU1196  ,0.002175
EU1197  ,0.001194
EU1199  ,-0.005175
EU1200  ,-0.002546
EU1201  ,-0.002004
EU1202  ,-0.000740
EU1203  ,0.000572
EU1204  ,0.003315
EU1205  ,-0.000598
EU1206  ,0.001879
EU1207  ,-0.011823
EU1208  ,0.002619
EU1209  ,-0.001285
EU1210  ,0.000564
EU1211  ,-0.001330
EU1212  ,0.002821
EU1213  ,0.002022
EU1214  ,0.001309
EU1215  ,0.000315
EU1216  ,0.003752
EU1217  ,-0.007912
EU1218  ,-0.000490
EU1219  ,-0.003448
EU1220  ,0.001451
EU1221  ,0.008061
EU1223  ,-0.005207
EU1224  ,0.004888
EU1225  ,-0.002416
EU1226  ,0.007953
EU1227  ,-0.002447
EU1228  ,0.003739
EU1229  ,0.001304
EU1231  ,0.000921
EU1233  ,-0.000667
EU1241  ,0.001985
EU1242  ,0.000354
EU1243  ,-0.002532
EU1244  ,-0.001243
EU1245  ,0.001596
EU1246  ,0.000634
EU1248  ,-0.001462
EU1249  ,-0.001540
EU1250  ,0.000408
EU1251  ,-0.000993
EU1252  ,0.001120
EU1253  ,-0.000377
EU1254  ,0.003263
EU1255  ,-0.002341
EU1256  ,-0.000903
EU1257  ,0.003070
EU1258  ,0.000412
EU1261  ,0.002908
EU1268  ,0.003555
EU1269  ,-0.002160
EU1270  ,-0.012753
EU1276  ,-0.000461
EU1320  ,0.001609
EU1418  ,0.000341
EU1426  ,0.002591
EU1538  ,-0.008482
EU1599  ,0.021288
EU1600  ,-0.000914
EU1635  ,-0.012658
EU1651  ,0.001999
EU1652  ,0.002351
EU1653  ,-0.000564
EU1654  ,0.001309
EU1655  ,0.000894
EU1656  ,0.001682
EU1657  ,-0.000573
EU1658  ,0.000926
EU1659  ,0.003964
EU1660  ,0.009802
EU1664  ,0.001013
EU1665  ,0.000995
EU1666  ,0.000000
EU1700  ,-0.013682
EU1702  ,-0.002377
EU1704  ,-0.000160
EU1707  ,-0.002675
EU1708  ,0.002284
EU1709  ,-0.000169
EU1710  ,-0.001229
EU1711  ,-0.001827
EU1713  ,0.000203
EU1714  ,-0.003096
EU1720  ,-0.000710
EU1721  ,-0.000660
EU1722  ,0.000545
EU1724  ,0.000079
EU1725  ,0.000178
EU1726  ,-0.000579
EU1727  ,0.000621
EU1728  ,-0.000359
EU1730  ,-0.000575
EU1732  ,-0.004401
EU1733  ,-0.005117
EU1734  ,0.001677
EU1735  ,0.002428
EU1752  ,0.000649
EU1753  ,0.001372
EU1754  ,0.000092
EU1755  ,0.000052
EU1757  ,0.001288
EU1758  ,0.000078
EU1759  ,0.001180
EU1760  ,0.000150
EU1761  ,0.000523
EU1762  ,0.001706
EU1763  ,0.001197
EU1764  ,0.000302
EU1765  ,0.000295
EU1766  ,-0.000836
EU1768  ,0.000602
EU1769  ,0.000480
EU1770  ,-0.000546
EU1772  ,-0.000351
EU1773  ,0.000219
EU1774  ,-0.000265
EU1775  ,0.000400
EU1776  ,-0.000354
EU1777  ,0.000795
EU1779  ,-0.000330
EU1780  ,-0.000061
EU1781  ,-0.000383
EU1782  ,0.000141
EU1783  ,-0.000375
EU1784  ,0.001696
EU1785  ,-0.000197
EU1786  ,0.000478
EU1787  ,-0.000182
EU1788  ,-0.000290
EU1790  ,-0.001508
EU1791  ,-0.000064
EU1792  ,-0.000454
EU1793  ,-0.000413
EU1794  ,-0.001442
EU1796  ,0.000085
EU1797  ,0.000064
EU1798  ,-0.000153
EU1799  ,0.000129
EU1801  ,-0.000125
EU1802  ,-0.000208
EU1803  ,0.000556
EU1804  ,-0.001150
EU1806  ,0.000737
EU1807  ,-0.000704
EU1808  ,0.000142
EU1810  ,0.000198
EU1811  ,0.000120
EU1812  ,0.000202
EU1813  ,0.000016
EU1814  ,0.000600
EU1815  ,-0.000545
EU1816  ,-0.000426
EU1817  ,0.000024
EU1818  ,0.000119
EU1821  ,-0.000372
EU1822  ,0.000246
EU1823  ,0.002813
EU1824  ,-0.000351
EU1825  ,-0.001732
EU1826  ,0.000220
EU1908  ,0.000005
EU1909  ,0.002202
EU1910  ,0.001595
EU1911  ,0.001075
EU1912  ,0.001052
EU1913  ,0.000454
EU1914  ,0.000727
EU2030  ,0.000516
EU2031  ,0.000699
EU2032  ,0.000097
EU2033  ,0.000856
EU2034  ,0.000795
EU2035  ,0.000900
EU2036  ,-0.003254
EU2037  ,0.000546
EU2038  ,0.001271
EU2039  ,0.009854
EU2040  ,-0.002959
EU2041  ,0.010254
EU2042  ,0.009394
EU2044  ,0.020241
EU2045  ,-0.024070
EU2046  ,-0.002239
EU2047  ,-0.002219
EU2189  ,0.002897
EU2301  ,-0.003888
EU2378  ,-0.002224
EU2390  ,0.002580
EU2400  ,-0.002385
EU2450  ,0.001308
EU2484  ,0.001555
EU2532  ,0.000563
EU2559  ,-0.002637
EU2591  ,0.005570
EU2594  ,0.006507
EU2596  ,-0.221709
EU2597  ,-0.014493
EU2600  ,0.003775
EU2601  ,-0.000025
EU2606  ,0.104405
EU2607  ,0.003469
EU2627  ,0.000533
EU2794  ,0.000076
EU2801  ,0.001785
EU2802  ,0.000396
EU2803  ,0.002097
EU2804  ,0.001398
EU2805  ,0.002326
EU2806  ,0.000943
EU2807  ,0.000439
EU2808  ,-0.000119
EU2809  ,0.000658
EU2810  ,0.001485
EU2811  ,-0.001111
EU2812  ,0.001338
EU2813  ,-0.000221
EU2814  ,-0.000096
EU2815  ,-0.000788
EU2816  ,0.000549
EU2817  ,0.000412
EU2883  ,0.001497
EU2890  ,-0.000423
EU3018  ,-0.001866
EU3056  ,0.001635
EU3072  ,-0.002025
EU3265  ,-0.004371
EU3348  ,0.000068
EU3415  ,-0.001002
EU3421  ,-0.002147
EU3432  ,0.000192
EU3443  ,-0.000990
EU3514  ,0.000060
EU3522  ,-0.000231
EU3588  ,0.001821
EU3610  ,-0.001476
EU3670  ,0.001560
EU3689  ,0.000675
EU3701  ,-0.000122
EU3710  ,0.004300
EU3733  ,0.001870
EU3768  ,0.001556
EU3826  ,-0.002321
EU4003  ,-0.002240
EU4010  ,-0.002819
EU4036  ,-0.000376
EU4039  ,-0.000049
EU4040  ,-0.000822
EU4045  ,-0.000503
EU4046  ,-0.000828
EU4047  ,0.000080
EU4048  ,-0.000839
EU4049  ,-0.000813
EU4050  ,0.000310
EU4051  ,-0.000456
EU4052  ,0.000112
EU4053  ,-0.000194
EU4054  ,0.000640
EU4055  ,0.000372
EU4056  ,-0.001067
EU4057  ,-0.001277
EU4058  ,0.000149
EU4059  ,0.000654
EU4060  ,0.000066
EU4061  ,-0.001198
EU4062  ,-0.000487
EU4063  ,0.000338
EU4064  ,-0.000191
EU4065  ,0.002523
EU4067  ,0.001601
EU4068  ,-0.000185
EU4069  ,0.001246
EU4070  ,0.000617
EU4072  ,0.000452
EU4073  ,0.004705
EU4075  ,0.007025
EU4084  ,0.000000
EU4086  ,0.000000
EU4087  ,0.000000
EU4088  ,-0.000243
EU4089  ,0.000021
EU4090  ,-0.000719
EU4091  ,-0.000729
EU4092  ,0.003414
EU4093  ,0.003068
EU4094  ,0.004514
EU4095  ,-0.002304
EU4125  ,0.000052
EU4137  ,0.000101
EU4169  ,-0.003016
EU4172  ,-0.006561
EU4247  ,-0.001556
EU4255  ,-0.000626
EU4264  ,-0.003628
EU4300  ,-0.004062
EU4316  ,0.000893
EU4321  ,-0.000819
EU4387  ,0.000951
EU4409  ,0.000205
EU4450  ,-0.005372
EU4451  ,0.002538
EU4463  ,0.001418
EU4473  ,0.010463
EU4480  ,0.001111
EU4490  ,-0.001607
EU4495  ,-0.000691
EU4500  ,-0.001258
EU4507  ,0.004205
EU4508  ,-0.006253
EU4510  ,0.001901
EU4515  ,0.001872
EU4523  ,0.000111
EU4536  ,0.001332
EU4538  ,0.007106
EU4565  ,0.003598
EU4593  ,-0.001435
EU4607  ,-0.002328
EU4630  ,-0.035042
EU4632  ,0.000000
EU4633  ,0.000000
EU4634  ,0.000936
EU4635  ,0.004481
EU4636  ,0.057669
EU4637  ,0.148894
EU4656  ,-0.000175
EU4685  ,-0.001787
EU4991  ,-0.001095
EU4992  ,0.004404
EU4993  ,0.002090
EU4994  ,0.001712
EU4995  ,0.001412
EU5001  ,0.001541
EU5002  ,-0.000021
EU5003  ,0.001606
EU5004  ,0.000228
EU5005  ,0.000500
EU5006  ,0.001403
EU5007  ,0.001489
EU5008  ,0.000330
EU5013  ,0.000059
EU5014  ,0.001648
EU5016  ,0.000000
EU5017  ,0.002574
EU5019  ,0.001689
EU5020  ,0.001108
EU5086  ,-0.001272
EU5118  ,0.000217
EU5129  ,-0.002940
EU5151  ,0.000960
EU5227  ,-0.002029
EU5262  ,0.002209
EU5263  ,-0.001104
EU5318  ,-0.000032
EU5319  ,0.000497
EU5320  ,-0.000245
EU5321  ,-0.021118
EU5322  ,0.001772
EU5323  ,0.003259
EU5324  ,0.002459
EU5325  ,-0.000736
EU5326  ,-0.000772
EU5327  ,0.002034
EU5328  ,-0.000754
EU5329  ,0.000832
EU5330  ,-0.000307
EU5331  ,0.000208
EU5332  ,-0.001418
EU5334  ,0.000475
EU5335  ,0.000907
EU5336  ,-0.000821
EU5337  ,0.000729
EU5338  ,0.003476
EU5365  ,0.004000
EU5397  ,-0.002794
EU5413  ,-0.010600
EU5420  ,-0.000380
EU5429  ,0.001047
EU5435  ,-0.002851
EU5452  ,0.000472
EU5478  ,-0.002029
EU5531  ,0.001072
EU5554  ,0.000181
EU5565  ,-0.002183
EU5587  ,-0.001131
EU5588  ,-0.004652
EU5590  ,-0.000541
EU5601  ,-0.000447
EU5610  ,-0.012268
EU5640  ,0.000203
EU5643  ,-0.000161
EU5687  ,0.000281
EU5693  ,0.002378
EU5700  ,0.000899
EU5729  ,-0.013785
EU5735  ,0.000410
EU5742  ,-0.011820
EU5745  ,-0.005270
EU5768  ,0.001770
EU5825  ,0.000813
EU5830  ,0.001542
EU5936  ,0.000993
EU5TYFRA,-0.001427
EU6012  ,-0.006342
EU6065  ,0.001631
EU6111  ,-0.002129
EU6113  ,0.002683
EU6260  ,-0.005066
EU6395  ,-0.003819
EU6401  ,0.001200
EU6544  ,0.000123
EU6550  ,0.001307
EU6564  ,0.000697
EU6601  ,-0.003247
EU6602  ,0.001644
EU6603  ,-0.000949
EU6604  ,0.000987
EU6605  ,-0.002983
EU6606  ,-0.002958
EU6607  ,-0.003165
EU6608  ,-0.003388
EU6609  ,0.000094
EU6610  ,0.003457
EU6611  ,0.015286
EU6612  ,0.002524
EU6613  ,0.002467
EU6614  ,0.000066
EU6617  ,0.002085
EU6623  ,0.028253
EU6629  ,-0.000260
EU6630  ,0.002642
EU6631  ,-0.000504
EU6635  ,0.000797
EU6636  ,0.000530
EU6637  ,0.000465
EU6638  ,0.011566
EU6639  ,0.000555
EU6641  ,0.001245
EU6642  ,0.001247
EU6643  ,0.001386
EU6644  ,-0.006328
EU6645  ,-0.006126
EU6646  ,0.000682
EU6647  ,-0.002631
EU6648  ,0.002343
EU6649  ,-0.001019
EU6735  ,0.000266
EU6900  ,-0.008444
EU6971  ,-0.003994
EU7001  ,0.000000
EU7003  ,-0.002910
EU7004  ,0.000133
EU7005  ,-0.032143
EU7006  ,-0.000271
EU7007  ,0.000255
EU7012  ,-0.000014
EU7013  ,-0.001209
EU7014  ,-0.000408
EU7027  ,0.000571
EU7028  ,-0.000084
EU7030  ,-0.000272
EU7031  ,-0.000508
EU7035  ,0.000029
EU7036  ,0.000295
EU7046  ,-0.003182
EU7050  ,-0.000817
EU7051  ,-0.000107
EU7052  ,0.000750
EU7053  ,0.000334
EU7054  ,-0.000284
EU7056  ,-0.000168
EU7057  ,0.001341
EU7058  ,-0.001047
EU7059  ,-0.000693
EU7060  ,0.000322
EU7110  ,0.001533
EU7427  ,-0.003725
EU7713  ,-0.002205
EU7746  ,0.000857
EU8000  ,0.000000
EU8002  ,-0.004357
EU8100  ,0.000255
EU8101  ,-0.025730
EU8102  ,-0.005529
EU8103  ,-0.001160
EU8104  ,-0.002540
EU8105  ,0.000325
EU8106  ,0.001613
EU8107  ,0.000965
EU8108  ,-0.002743
EU8109  ,-0.001316
EU8111  ,0.001214
EU8112  ,0.001060
EU8113  ,-0.002177
EU8114  ,0.001975
EU8115  ,-0.002361
EU8117  ,-0.003670
EU8119  ,0.001761
EU8120  ,-0.001768
EU8121  ,0.002603
EU8122  ,0.000369
EU8123  ,-0.007728
EU8124  ,-0.001793
EU8125  ,-0.006731
EU8126  ,-0.004510
EU8127  ,0.000073
EU8128  ,0.002646
EU8129  ,-0.001327
EU8130  ,-0.004702
EU8131  ,-0.002031
EU8132  ,-0.004970
EU8133  ,-0.003746
EU8134  ,-0.015212
EU8135  ,-0.002900
EU8136  ,-0.010432
EU8137  ,0.001528
EU8138  ,-0.001997
EU8139  ,-0.004813
EU8140  ,-0.002525
EU8141  ,-0.002051
EU8142  ,-0.002525
EU8143  ,-0.007741
EU8144  ,-0.007967
EU8145  ,-0.006748
EU8146  ,-0.008314
EU8147  ,-0.008230
EU8148  ,-0.048122
EU8149  ,-0.005259
EU8150  ,-0.010729
EU8151  ,-0.001549
EU8152  ,-0.002464
EU8153  ,-0.003662
EU8154  ,-0.003114
EU8155  ,-0.000528
EU8158  ,-0.000687
EU8161  ,-0.002447
EU8162  ,-0.010790
EU8163  ,-0.005607
EU8164  ,-0.018388
EU8165  ,0.005741
EU8166  ,-0.002102
EU8167  ,-0.011509
EU8168  ,-0.005635
EU8169  ,-0.008550
EU8170  ,-0.009108
EU8171  ,-0.008529
EU8180  ,-0.006914
EU8181  ,-0.009064
EU8182  ,-0.012160
EU8183  ,-0.007212
EU8184  ,0.003117
EU8185  ,-0.011175
EU8186  ,0.000709
EU8187  ,-0.004526
EU8188  ,-0.005412
EU8189  ,0.000356
EU8190  ,-0.010861
EU8195  ,-0.006195
EU8196  ,-0.005972
EU8197  ,-0.007757
EU8198  ,-0.012890
EU8199  ,-0.005047
EU8200  ,-0.010241
EU8201  ,-0.008026
EU8202  ,-0.007323
EU8478  ,0.000126
EU8521  ,0.001640
EU8522  ,-0.000182
EU8523  ,-0.001618
EU8525  ,-0.000500
EU8526  ,0.002154
EU8527  ,-0.000795
EU8528  ,0.004305
EU8532  ,-0.002423
EU8533  ,0.001662
EU8534  ,0.005688
EU8535  ,-0.000570
EU8539  ,0.000259
EU8540  ,0.003120
EU8541  ,0.000730
EU8542  ,0.002801
EU8543  ,-0.001025
EU8544  ,-0.002731
EU8545  ,-0.003763
EU8546  ,0.001452
EU8547  ,0.000003
EU8548  ,-0.000264
EU8550  ,0.000724
EU8551  ,0.002473
EU8552  ,-0.003704
EU8553  ,0.001162
EU8554  ,-0.002683
EU8555  ,-0.003680
EU8556  ,-0.004828
EU8733  ,-0.000238
EU8736  ,0.001404
EU8742  ,-0.005631
EU9158  ,-0.001443
EU9426  ,-0.001395
EU9622  ,-0.000426
EU9743  ,-0.094991
EU9883  ,-0.001002
EU9962  ,-0.000271
EU9972  ,-0.003063
EUAHL5JA,0.003773
EV4V0FZA,-0.019165
EVNCPIZA,0.007277
EWAKJAJA,0.009989
EWOJSZZA,-0.032650
EWSHR4BA,0.000522
EXLHLIRA,-0.002538
EXVCFFRA,-0.002050
EY30R0BA,-0.005683
EYJENVBA,0.000158
EYSKJFBA,0.003459
EYTL3TBA,-0.005751
EYXEILJA,0.007897
EYZFVRBA,0.021087
EZW13RZA,0.015809
EZXGUWRA,-0.001963
F0NH1IBA,-0.000430
F0WUISZA,-0.008345
F15FYSZA,0.003709
F1RUISZA,-0.021374
F2DKJFBA,0.043342
F2QUNVBA,-0.002519
F2WUILRA,-0.015389
F30UILRA,-0.005288
F33GUWRA,-0.001535
F3GWUWRA,-0.001499
F3QXLIJA,-0.002322
F3RUILRA,-0.006063
F3VUNWZA,-0.001398
F3XRYEJA,-0.003135
F4LBWHRA,0.072789
F4WEILJA,-0.000307
F4YENWZA,-0.000508
F5IHLIJA,-0.008891
F5JEILRA,-0.001389
F5NFZRJA,0.000000
F5VHWGZA,0.001464
F5WBPOJA,0.000653
F5XINEZA,-0.004329
FAB001  ,0.000000
FAB3603 ,0.000000
FAG037  ,0.000000
FAJGUWRA,-0.004903
FDM0Z4BA,0.034513
FE2YR4BA,0.003484
FESEOHBA,0.000483
FFHJTQZA,0.007995
FFSUIRBA,0.016156
FFXWTURA,0.001246
FFZVGCJA,0.001206
FG4FGCZA,0.000717
FGMUOHBA,-0.002559
FGVFGCZA,-0.000222
