MetaData/stationIdentification,BiasCoefficientValue/constantPredictor
EU0417  ,0.502054
EU0418  ,1.048984
EU0420  ,-0.176755
EU0422  ,-0.107102
EU0423  ,-0.063835
EU0424  ,-0.088340
EU0425  ,0.322598
EU0426  ,-1.521767
EU0427  ,-0.199940
EU0428  ,0.541814
EU0429  ,-0.398467
EU0430  ,-0.641098
EU0433  ,-1.090592
EU0434  ,-0.363978
EU0436  ,0.571667
EU0437  ,0.630266
EU0438  ,0.723741
EU0439  ,0.523708
EU0440  ,0.621041
EU0441  ,-0.385016
EU0443  ,0.477867
EU0444  ,-0.195183
EU0446  ,-0.324539
EU0447  ,-0.287929
EU0448  ,-1.170057
EU0449  ,-0.781218
EU0450  ,-0.311686
EU0454  ,-0.215061
EU0459  ,-0.666501
EU0460  ,-0.519280
EU0461  ,-0.682413
EU0462  ,0.276994
EU0463  ,-0.178172
EU0464  ,-0.857568
EU0465  ,-0.555760
EU0467  ,0.000000
EU0468  ,-0.927150
EU0469  ,0.000000
EU0470  ,0.253027
EU0471  ,0.349286
EU0473  ,0.532896
EU0474  ,0.611944
EU0485  ,-0.352981
EU0486  ,-0.215274
EU0487  ,-0.704164
EU0488  ,-0.215273
EU0489  ,0.276316
EU0510  ,-0.798311
EU0512  ,1.009937
EU0514  ,-0.019540
EU0515  ,-0.719674
EU0516  ,-0.692534
EU0517  ,-0.708524
EU0518  ,-0.740349
EU0519  ,-0.600845
EU0521  ,-0.465739
EU0523  ,-0.470947
EU0524  ,-0.592887
EU0525  ,-1.071614
EU0526  ,-0.926046
EU0527  ,-0.498105
EU0528  ,-0.846421
EU0529  ,0.135127
EU0530  ,-0.714787
EU0531  ,0.668990
EU0532  ,0.464050
EU0533  ,0.327883
EU0534  ,0.368627
EU0535  ,-0.571255
EU0537  ,0.545983
EU0538  ,0.155233
EU0539  ,0.462968
EU0540  ,-0.739270
EU0541  ,0.396311
EU0543  ,0.345963
EU0544  ,0.099790
EU0545  ,0.504628
EU0546  ,-1.004330
EU0547  ,0.258615
EU0548  ,0.625299
EU0549  ,0.184473
EU0551  ,0.000000
EU0554  ,-0.774811
EU0555  ,0.530537
EU0556  ,-0.001213
EU0557  ,0.427375
EU0559  ,0.621070
EU0563  ,-0.667509
EU0564  ,-0.688263
EU0565  ,1.176595
EU0566  ,0.000000
EU0567  ,0.084094
EU0569  ,-0.720808
EU0570  ,-0.441483
EU0571  ,-0.549951
EU0572  ,-0.501468
EU0573  ,0.583733
EU0577  ,1.337406
EU0578  ,-0.155399
EU0580  ,-0.633621
EU0581  ,-0.544571
EU0602  ,-0.570227
EU0603  ,-0.584700
EU0604  ,-0.503844
EU0606  ,-0.511573
EU0609  ,-0.455617
EU0610  ,-0.309277
EU0611  ,0.480908
EU0612  ,-0.520247
EU0613  ,-0.436517
EU0614  ,-0.464037
EU0615  ,-0.204380
EU0616  ,-0.464080
EU0617  ,-0.307209
EU0618  ,-0.210886
EU0619  ,-0.564141
EU0622  ,-0.533293
EU0623  ,0.769653
EU0624  ,-0.563079
EU0626  ,-0.433263
EU0627  ,-0.467533
EU0630  ,-0.686601
EU0633  ,-0.412399
EU0634  ,-1.084152
EU0636  ,-1.024853
EU0637  ,-0.336653
EU0638  ,-0.567516
EU0639  ,-0.535271
EU0641  ,-0.667491
EU0643  ,-0.222661
EU0644  ,0.207474
EU0645  ,-0.452119
EU0647  ,-0.635811
EU0648  ,-0.546155
EU0649  ,-1.115330
EU0651  ,-0.274350
EU0652  ,-0.301347
EU0653  ,-0.395733
EU0654  ,-0.539919
EU0656  ,-0.652102
EU0658  ,-0.455228
EU0660  ,-0.302178
EU0661  ,-0.561501
EU0662  ,-0.525873
EU0663  ,-0.243894
EU0664  ,-0.495576
EU0665  ,0.132021
EU0666  ,0.988857
EU0667  ,-0.425433
EU0668  ,-0.215007
EU0670  ,-0.819027
EU0671  ,-0.023920
EU0672  ,-0.635605
EU0673  ,-0.662794
EU0681  ,-0.488092
EU0682  ,-0.196562
EU0686  ,0.109735
EU0687  ,-0.003175
EU0692  ,-0.375335
EU0701  ,-0.386369
EU0702  ,-0.441034
EU0706  ,-0.388512
EU0708  ,-0.117218
EU0709  ,-0.439994
EU0710  ,0.329362
EU0712  ,-0.427013
EU0713  ,-0.598216
EU0714  ,0.077946
EU0719  ,0.078020
EU0721  ,-0.324626
EU0722  ,-0.452396
EU0725  ,0.292422
EU0731  ,-0.085799
EU0732  ,3.705556
EU0735  ,1.048567
EU0736  ,-0.014526
EU0737  ,-0.303625
EU0738  ,-0.573180
EU0739  ,-0.547305
EU0746  ,-0.537663
EU0747  ,-0.861034
EU0748  ,-0.081855
EU0749  ,-1.133084
EU0750  ,-0.502290
EU0752  ,-0.527728
EU0754  ,-0.231198
EU0756  ,-0.220890
EU0758  ,4.471841
EU0760  ,-0.494952
EU0761  ,-0.169678
EU0762  ,-0.535564
EU0765  ,-0.270340
EU0770  ,-0.422796
EU0775  ,0.477432
EU0776  ,-0.606902
EU0777  ,0.436655
EU0778  ,-0.513949
EU0779  ,-0.740799
EU0780  ,-0.386758
EU0781  ,-0.603571
EU0782  ,0.134477
EU0785  ,-0.668568
EU0790  ,-0.557356
EU0795  ,-0.737806
EU0796  ,-0.412266
EU0797  ,-0.458708
EU0798  ,-0.542335
EU0800  ,0.535607
EU0802  ,0.366870
EU0803  ,0.543857
EU0804  ,0.570506
EU0805  ,0.795040
EU0806  ,0.418028
EU0808  ,0.188844
EU0809  ,0.975784
EU0811  ,1.267517
EU0813  ,0.000000
EU0816  ,0.671806
EU0817  ,0.058762
EU0818  ,0.951489
EU0819  ,-0.394176
EU0820  ,-0.422119
EU0821  ,-0.367396
EU0822  ,0.673294
EU0823  ,-0.109186
EU0828  ,-0.225645
EU0829  ,-0.327699
EU0831  ,-0.331912
EU0832  ,-0.113608
EU0833  ,1.461409
EU0835  ,0.314044
EU0836  ,0.926987
EU0837  ,-0.272376
EU0838  ,-0.017740
EU0839  ,-0.318392
EU0842  ,0.413363
EU0843  ,0.000000
EU0846  ,0.923948
EU0849  ,0.076470
EU0854  ,0.057271
EU0855  ,0.746281
EU0856  ,-0.357049
EU0857  ,-0.340286
EU0858  ,0.437132
EU0859  ,0.161460
EU0860  ,0.416288
EU0861  ,-0.358988
EU0862  ,-0.110104
EU0863  ,-0.092119
EU0864  ,0.621664
EU0865  ,1.358172
EU0866  ,0.676638
EU0867  ,0.254158
EU0868  ,0.317847
EU0869  ,1.015604
EU0870  ,-0.010052
EU0871  ,1.313990
EU0872  ,-0.381085
EU0873  ,-0.564704
EU0876  ,0.710111
EU0877  ,0.246408
EU0878  ,1.058117
EU0879  ,0.794990
EU0880  ,0.320195
EU0883  ,0.868672
EU0885  ,0.586497
EU0886  ,1.127024
EU0887  ,0.290221
EU0888  ,-0.281811
EU0889  ,-0.505619
EU0890  ,-0.425441
EU0891  ,-0.317515
EU0894  ,-0.338935
EU0895  ,-0.198203
EU0896  ,-0.244532
EU0897  ,-0.311711
EU0898  ,-0.082829
EU0899  ,-0.070291
EU0900  ,-0.391856
EU0901  ,-0.124228
EU0903  ,-0.456620
EU0904  ,-0.424832
EU0908  ,0.288209
EU0910  ,-0.434722
EU0911  ,0.767614
EU0913  ,-0.066756
EU0914  ,0.308159
EU0915  ,0.763306
EU0916  ,2.865896
EU0917  ,0.775918
EU0918  ,0.373533
EU0919  ,0.572876
EU0920  ,0.752220
EU0923  ,0.371329
EU0924  ,1.530606
EU0925  ,0.531078
EU0932  ,-0.254122
EU0935  ,-0.519511
EU0936  ,-0.670993
EU0937  ,-0.593838
EU0938  ,-0.551733
EU0940  ,-0.600089
EU0941  ,-0.402531
EU0943  ,-0.438641
EU0944  ,-0.818973
EU0945  ,-0.408760
EU0946  ,-0.514538
EU0948  ,-0.493403
EU0949  ,-0.528469
EU0950  ,-0.307669
EU0951  ,-0.708113
EU0952  ,-0.235579
EU0959  ,-0.259206
EU0963  ,0.139283
EU0964  ,-0.408364
EU0965  ,-0.200062
EU0966  ,-0.011458
EU0967  ,-0.888483
EU0968  ,-0.591961
EU0969  ,-1.122689
EU0972  ,-0.778609
EU0973  ,-0.506038
EU0975  ,-0.254441
EU0977  ,-0.966978
EU0978  ,-0.265988
EU0979  ,-0.656629
EU0982  ,-0.665183
EU0986  ,0.930961
EU0987  ,0.093029
EU0988  ,0.269139
EU0989  ,0.962675
EU0990  ,0.736075
EU0991  ,1.537292
EU0992  ,0.382453
EU0993  ,0.932179
EU0994  ,1.586550
EU0995  ,0.993041
EU0996  ,0.171529
EU0997  ,1.395375
EU0998  ,1.141095
EU0999  ,-0.636333
EU1003  ,-0.023678
EU1004  ,0.779766
EU1005  ,0.951613
EU1006  ,1.019630
EU1007  ,1.198339
EU1008  ,0.542744
EU1009  ,0.010429
EU1010  ,1.746856
EU1011  ,1.280997
EU1012  ,0.032052
EU1013  ,1.186033
EU1014  ,0.196597
EU1015  ,0.500142
EU1016  ,1.737531
EU1017  ,0.862187
EU1018  ,0.059346
EU1019  ,0.474685
EU1020  ,0.160874
EU1021  ,0.624997
EU1022  ,0.966915
EU1023  ,0.811260
EU1024  ,0.923158
EU1025  ,0.437846
EU1026  ,0.478028
EU1027  ,1.415291
EU1028  ,1.255499
EU1029  ,1.986766
EU1030  ,0.635527
EU1031  ,0.866815
EU1032  ,1.882123
EU1033  ,0.648077
EU1034  ,1.047408
EU1036  ,1.267928
EU1037  ,0.914684
EU1038  ,0.729134
EU1039  ,1.580943
EU1040  ,0.317297
EU1041  ,0.388350
EU1042  ,1.015226
EU1043  ,0.551209
EU1044  ,0.557371
EU1045  ,1.396732
EU1046  ,0.963245
EU1047  ,1.586236
EU1056  ,-0.460646
EU1057  ,1.135455
EU1058  ,0.482270
EU1059  ,0.618526
EU1060  ,1.172726
EU1085  ,0.380629
EU1086  ,-0.596092
EU1087  ,-0.579298
EU1088  ,-0.712336
EU1089  ,-0.646022
EU1090  ,-0.510775
EU1091  ,-0.596238
EU1100  ,-0.292992
EU1101  ,-0.188649
EU1102  ,-0.507090
EU1103  ,-0.486762
EU1104  ,-0.391414
EU1106  ,-0.225317
EU1150  ,-0.236756
EU1154  ,0.417737
EU1157  ,0.461635
EU1159  ,0.747904
EU1160  ,0.187040
EU1161  ,0.343480
EU1162  ,0.820854
EU1163  ,0.191745
EU1164  ,2.068605
EU1165  ,0.451012
EU1166  ,0.260281
EU1167  ,1.089333
EU1168  ,0.450892
EU1169  ,0.573445
EU1171  ,0.636684
EU1173  ,0.069144
EU1174  ,0.448016
EU1175  ,0.476861
EU1179  ,1.248296
EU1180  ,0.665754
EU1181  ,0.619845
EU1184  ,0.528652
EU1185  ,0.218566
EU1186  ,0.243273
EU1187  ,0.317974
EU1188  ,0.237175
EU1189  ,0.364473
EU1190  ,0.604637
EU1191  ,-0.248164
EU1193  ,0.426385
EU1194  ,0.539883
EU1195  ,0.856594
EU1196  ,-0.058175
EU1197  ,0.190133
EU1199  ,0.478667
EU1200  ,0.575107
EU1201  ,0.640541
EU1202  ,0.487866
EU1203  ,0.527040
EU1204  ,0.249285
EU1205  ,0.843522
EU1206  ,0.368293
EU1207  ,0.953576
EU1208  ,0.406209
EU1209  ,0.636033
EU1210  ,0.379865
EU1211  ,0.496443
EU1212  ,0.142294
EU1213  ,0.072539
EU1214  ,0.204958
EU1215  ,-0.144405
EU1216  ,-0.240732
EU1217  ,-0.280190
EU1218  ,-0.044962
EU1219  ,0.279320
EU1220  ,-0.289314
EU1221  ,0.107419
EU1223  ,0.385678
EU1224  ,-0.220985
EU1225  ,0.845583
EU1226  ,0.192160
EU1227  ,0.191522
EU1228  ,-0.375142
EU1229  ,0.019312
EU1231  ,-0.260537
EU1233  ,0.308512
EU1241  ,-0.251174
EU1242  ,-0.135530
EU1243  ,-0.179216
EU1244  ,0.252671
EU1245  ,-0.052720
EU1246  ,0.111495
EU1248  ,0.226643
EU1249  ,0.217943
EU1250  ,0.140624
EU1251  ,0.454144
EU1252  ,0.097576
EU1253  ,0.346919
EU1254  ,0.454421
EU1255  ,0.852885
EU1256  ,0.286562
EU1257  ,0.494245
EU1258  ,0.509571
EU1261  ,-0.466516
EU1268  ,0.089860
EU1269  ,0.140257
EU1270  ,-0.014160
EU1276  ,0.705810
EU1320  ,0.436446
EU1418  ,0.007189
EU1426  ,0.424801
EU1538  ,0.862997
EU1599  ,0.131122
EU1600  ,0.506375
EU1635  ,0.320693
EU1651  ,-0.563942
EU1652  ,-0.722489
EU1653  ,0.033902
EU1654  ,-0.451982
EU1655  ,-0.374341
EU1656  ,-0.332775
EU1657  ,-0.273175
EU1658  ,-0.558017
EU1659  ,-0.975497
EU1660  ,-0.230153
EU1664  ,-0.333998
EU1665  ,-0.547113
EU1666  ,1.126209
EU1700  ,0.823054
EU1702  ,-0.581318
EU1704  ,-0.390577
EU1707  ,-0.319188
EU1708  ,-0.315890
EU1709  ,-0.421522
EU1710  ,-0.567462
EU1711  ,-0.374171
EU1713  ,-0.379824
EU1714  ,-0.485050
EU1720  ,-0.487081
EU1721  ,-0.333014
EU1722  ,-0.556235
EU1724  ,-0.284663
EU1725  ,-0.297963
EU1726  ,-0.577426
EU1727  ,-0.630076
EU1728  ,-0.334624
EU1730  ,-0.416138
EU1732  ,-0.996410
EU1733  ,-0.227975
EU1734  ,-0.701023
EU1735  ,-0.574150
EU1752  ,-0.449305
EU1753  ,-0.513210
EU1754  ,-0.664581
EU1755  ,-0.490471
EU1757  ,-0.433980
EU1758  ,-0.490559
EU1759  ,-0.538730
EU1760  ,-0.404314
EU1761  ,-0.601843
EU1762  ,-0.367906
EU1763  ,-0.517054
EU1764  ,-0.714618
EU1765  ,-0.401513
EU1766  ,-0.475683
EU1768  ,-0.611187
EU1769  ,-0.265533
EU1770  ,-0.335148
EU1772  ,-0.422434
EU1773  ,-0.441675
EU1774  ,-0.441905
EU1775  ,-0.612062
EU1776  ,-0.598183
EU1777  ,0.206824
EU1779  ,0.527386
EU1780  ,-0.282648
EU1781  ,-0.442960
EU1782  ,-0.273999
EU1783  ,0.263068
EU1784  ,0.310721
EU1785  ,-0.433687
EU1786  ,-0.323712
EU1787  ,-0.511177
EU1788  ,-0.379646
EU1790  ,1.496217
EU1791  ,-0.656496
EU1792  ,-0.700693
EU1793  ,-0.464653
EU1794  ,-0.300222
EU1796  ,-0.468426
EU1797  ,-0.256712
EU1798  ,-0.368412
EU1799  ,-0.518172
EU1801  ,0.038033
EU1802  ,-0.507059
EU1803  ,-0.019927
EU1804  ,-0.557799
EU1806  ,-0.419493
EU1807  ,-0.157837
EU1808  ,-0.467033
EU1810  ,-0.043915
EU1811  ,-0.444824
EU1812  ,-0.477668
EU1813  ,-0.405363
EU1814  ,-0.401488
EU1815  ,-0.534435
EU1816  ,-0.498828
EU1817  ,-0.230098
EU1818  ,-0.455491
EU1821  ,-0.435856
EU1822  ,-0.617704
EU1823  ,4.295604
EU1824  ,-0.635174
EU1825  ,-0.333992
EU1826  ,-0.594778
EU1908  ,-0.401201
EU1909  ,-0.357525
EU1910  ,-0.499367
EU1911  ,-0.425473
EU1912  ,-0.553783
EU1913  ,-0.463733
EU1914  ,-0.100703
EU2030  ,-0.129325
EU2031  ,-0.378580
EU2032  ,-0.461209
EU2033  ,-0.254857
EU2034  ,-0.047854
EU2035  ,-0.327608
EU2036  ,-0.197564
EU2037  ,-0.301265
EU2038  ,-0.438793
EU2039  ,-0.247720
EU2040  ,1.148055
EU2041  ,0.743127
EU2042  ,0.281364
EU2044  ,0.215737
EU2045  ,1.435107
EU2046  ,0.275470
EU2047  ,1.445668
EU2189  ,0.677478
EU2301  ,1.389517
EU2378  ,-0.672130
EU2390  ,-0.633712
EU2400  ,-0.431234
EU2450  ,-0.674833
EU2484  ,-0.589393
EU2532  ,-0.672665
EU2559  ,1.066670
EU2591  ,0.071867
EU2594  ,-0.494088
EU2596  ,-1.350867
EU2597  ,0.074661
EU2600  ,-0.358239
EU2601  ,-0.289167
EU2606  ,-0.524267
EU2607  ,0.099024
EU2627  ,-0.864678
EU2794  ,-0.852812
EU2801  ,-0.440033
EU2802  ,-0.176504
EU2803  ,-0.154966
EU2804  ,-0.505905
EU2805  ,-0.432572
EU2806  ,-0.240771
EU2807  ,-0.287940
EU2808  ,-0.309348
EU2809  ,-0.478121
EU2810  ,-0.427055
EU2811  ,-0.118669
EU2812  ,-0.347242
EU2813  ,-0.321953
EU2814  ,-0.087524
EU2815  ,-0.248291
EU2816  ,-0.398916
EU2817  ,-0.421673
EU2883  ,-0.773820
EU2890  ,-0.482833
EU3018  ,-0.520247
EU3056  ,-0.607486
EU3072  ,-0.607712
EU3265  ,-0.046397
EU3348  ,-0.645218
EU3415  ,-0.364951
EU3421  ,1.166036
EU3432  ,-0.156034
EU3443  ,-0.387221
EU3514  ,-0.401661
EU3522  ,0.134622
EU3588  ,-0.561948
EU3610  ,-0.438276
EU3670  ,-0.516461
EU3689  ,-0.706609
EU3701  ,0.802544
EU3710  ,-0.557817
EU3733  ,0.818282
EU3768  ,0.901003
EU3826  ,1.835822
EU4003  ,-0.655895
EU4010  ,-0.214365
EU4036  ,0.298294
EU4039  ,-0.114356
EU4040  ,0.020864
EU4045  ,0.435978
EU4046  ,0.072747
EU4047  ,0.177750
EU4048  ,0.212397
EU4049  ,0.193967
EU4050  ,0.320405
EU4051  ,0.320918
EU4052  ,-0.072573
EU4053  ,0.237592
EU4054  ,-0.331839
EU4055  ,-0.243120
EU4056  ,0.466946
EU4057  ,0.171753
EU4058  ,-0.227157
EU4059  ,-0.445413
EU4060  ,-0.312196
EU4061  ,1.018280
EU4062  ,-0.652716
EU4063  ,-0.490667
EU4064  ,0.156146
EU4065  ,-0.180897
EU4067  ,-0.480569
EU4068  ,-0.360187
EU4069  ,-0.557535
EU4070  ,-0.501705
EU4072  ,-0.658693
EU4073  ,-0.837257
EU4075  ,0.692134
EU4084  ,0.000000
EU4086  ,0.000000
EU4087  ,0.000000
EU4088  ,0.633065
EU4089  ,-0.693595
EU4090  ,-0.570967
EU4091  ,-0.352213
EU4092  ,-0.122934
EU4093  ,-0.399030
EU4094  ,-0.538295
EU4095  ,-0.384222
EU4125  ,-0.439850
EU4137  ,0.925654
EU4169  ,0.224234
EU4172  ,0.821051
EU4247  ,-0.622614
EU4255  ,-0.162179
EU4264  ,0.719320
EU4300  ,0.701376
EU4316  ,1.309495
EU4321  ,0.384624
EU4387  ,-0.570381
EU4409  ,-0.578219
EU4450  ,0.498517
EU4451  ,-0.188841
EU4463  ,-0.572185
EU4473  ,1.073761
EU4480  ,-0.101926
EU4490  ,0.008669
EU4495  ,0.134323
EU4500  ,0.230068
EU4507  ,-0.381088
EU4508  ,0.621504
EU4510  ,-0.095274
EU4515  ,-0.258285
EU4523  ,-0.447304
EU4536  ,-0.065078
EU4538  ,-0.110714
EU4565  ,-0.892939
EU4593  ,0.830345
EU4607  ,0.195382
EU4630  ,-1.013978
EU4632  ,-0.295603
EU4633  ,-0.200763
EU4634  ,-0.114475
EU4635  ,-0.672965
EU4636  ,-0.283793
EU4637  ,-0.209967
EU4656  ,-0.458639
EU4685  ,0.777264
EU4991  ,0.172160
EU4992  ,-0.604957
EU4993  ,-0.325920
EU4994  ,-0.549920
EU4995  ,-0.573689
EU5001  ,0.239051
EU5002  ,-0.247747
EU5003  ,-0.217151
EU5004  ,-0.138104
EU5005  ,-0.019182
EU5006  ,-0.120655
EU5007  ,0.034127
EU5008  ,0.178783
EU5013  ,0.226067
EU5014  ,0.166660
EU5016  ,0.000000
EU5017  ,0.417705
EU5019  ,0.064398
EU5020  ,-0.128460
EU5086  ,0.277045
EU5118  ,-0.290902
EU5129  ,0.559537
EU5151  ,-0.255684
EU5227  ,0.202236
EU5262  ,-0.406185
EU5263  ,0.148339
EU5318  ,0.665157
EU5319  ,-0.449080
EU5320  ,1.097726
EU5321  ,0.219156
EU5322  ,-0.463009
EU5323  ,-0.170943
EU5324  ,-0.410725
EU5325  ,0.823029
EU5326  ,-0.042429
EU5327  ,-0.215460
EU5328  ,-0.294224
EU5329  ,-0.328197
EU5330  ,-0.436328
EU5331  ,1.062233
EU5332  ,-0.235967
EU5334  ,-0.216631
EU5335  ,-0.445971
EU5336  ,-0.277503
EU5337  ,-0.308824
EU5338  ,-0.320325
EU5365  ,0.111750
EU5397  ,1.267639
EU5413  ,2.306719
EU5420  ,0.514877
EU5429  ,-0.394665
EU5435  ,0.387214
EU5452  ,-0.220685
EU5478  ,-0.068994
EU5531  ,-0.225729
EU5554  ,-0.396716
EU5565  ,0.155707
EU5587  ,0.878054
EU5588  ,0.289814
EU5590  ,-0.594389
EU5601  ,-0.537818
EU5610  ,0.666306
EU5640  ,-0.238040
EU5643  ,-0.221019
EU5687  ,-0.173045
EU5693  ,-0.292351
EU5700  ,-0.288230
EU5729  ,1.062579
EU5735  ,-0.558081
EU5742  ,0.645967
EU5745  ,1.548257
EU5768  ,-0.295245
EU5825  ,0.078360
EU5830  ,-0.394438
EU5936  ,-0.416737
EU5TYFRA,0.435171
EU6012  ,1.261134
EU6065  ,0.657513
EU6111  ,0.716016
EU6113  ,0.414407
EU6260  ,-0.798409
EU6395  ,0.157588
EU6401  ,0.314021
EU6544  ,0.814634
EU6550  ,-0.730718
EU6564  ,0.393125
EU6601  ,1.392912
EU6602  ,0.410954
EU6603  ,1.858264
EU6604  ,0.264644
EU6605  ,0.807724
EU6606  ,1.776369
EU6607  ,0.895590
EU6608  ,-0.324333
EU6609  ,0.582430
EU6610  ,-0.523105
EU6611  ,4.155226
EU6612  ,-0.133980
EU6613  ,-0.116746
EU6614  ,0.064056
EU6617  ,-0.037582
EU6623  ,0.320251
EU6629  ,0.647589
EU6630  ,0.185937
EU6631  ,0.490050
EU6635  ,-0.315430
EU6636  ,-0.288941
EU6637  ,-0.134253
EU6638  ,-0.443666
EU6639  ,0.113175
EU6641  ,-0.227602
EU6642  ,-0.194254
EU6643  ,-0.187989
EU6644  ,0.878758
EU6645  ,0.880563
EU6646  ,-0.261454
EU6647  ,0.780441
EU6648  ,-0.264242
EU6649  ,-0.041624
EU6735  ,0.748868
EU6900  ,1.203704
EU6971  ,4.987097
EU7001  ,0.000000
EU7003  ,-0.386356
EU7004  ,-0.600550
EU7005  ,-0.517698
EU7006  ,-0.491151
EU7007  ,-0.463362
EU7012  ,-0.444678
EU7013  ,-0.651172
EU7014  ,-0.599557
EU7027  ,-0.558608
EU7028  ,-0.424528
EU7030  ,-0.492779
EU7031  ,-0.612317
EU7035  ,-0.444045
EU7036  ,-0.371455
EU7046  ,0.718362
EU7050  ,0.047226
EU7051  ,-0.345437
EU7052  ,-0.478905
EU7053  ,-0.416556
EU7054  ,-0.492973
EU7056  ,-0.344853
EU7057  ,-0.457214
EU7058  ,-0.384010
EU7059  ,-0.371667
EU7060  ,-0.487332
EU7110  ,0.273077
EU7427  ,1.048808
EU7713  ,1.207427
EU7746  ,0.500981
EU8000  ,0.000000
EU8002  ,3.027477
EU8100  ,1.386973
EU8101  ,2.208945
EU8102  ,1.214737
EU8103  ,0.782127
EU8104  ,0.725689
EU8105  ,0.551693
EU8106  ,0.628774
EU8107  ,0.108389
EU8108  ,1.038456
EU8109  ,0.885591
EU8111  ,0.584420
EU8112  ,0.693373
EU8113  ,0.934839
EU8114  ,0.663768
EU8115  ,1.116351
EU8117  ,1.297121
EU8119  ,0.675552
EU8120  ,0.709674
EU8121  ,0.634089
EU8122  ,1.042622
EU8123  ,1.143632
EU8124  ,0.710592
EU8125  ,0.912504
EU8126  ,0.928323
EU8127  ,0.537114
EU8128  ,1.890374
EU8129  ,1.199942
EU8130  ,1.228104
EU8131  ,0.907097
EU8132  ,1.640881
EU8133  ,2.865638
EU8134  ,2.576489
EU8135  ,1.113992
EU8136  ,2.502878
EU8137  ,0.474039
EU8138  ,0.715506
EU8139  ,1.201683
EU8140  ,0.936191
EU8141  ,1.658397
EU8142  ,0.776071
EU8143  ,0.948285
EU8144  ,0.944348
EU8145  ,1.263506
EU8146  ,1.114532
EU8147  ,0.224248
EU8148  ,5.298271
EU8149  ,1.007758
EU8150  ,1.295204
EU8151  ,0.673338
EU8152  ,1.205724
EU8153  ,0.972261
EU8154  ,1.157529
EU8155  ,1.352364
EU8158  ,1.129718
EU8161  ,0.669720
EU8162  ,0.140683
EU8163  ,0.944608
EU8164  ,1.655604
EU8165  ,1.184883
EU8166  ,1.023207
EU8167  ,1.642495
EU8168  ,0.979355
EU8169  ,1.027419
EU8170  ,1.303858
EU8171  ,1.689337
EU8180  ,0.944272
EU8181  ,1.222355
EU8182  ,1.160235
EU8183  ,1.516357
EU8184  ,1.733866
EU8185  ,1.698690
EU8186  ,0.788481
EU8187  ,1.280915
EU8188  ,0.524454
EU8189  ,0.169546
EU8190  ,0.645176
EU8195  ,1.304909
EU8196  ,1.445408
EU8197  ,1.115856
EU8198  ,1.779205
EU8199  ,0.932464
EU8200  ,0.720464
EU8201  ,0.591413
EU8202  ,0.924961
EU8478  ,-0.566788
EU8521  ,0.111463
EU8522  ,-0.206532
EU8523  ,0.554358
EU8525  ,0.394333
EU8526  ,0.620627
EU8527  ,0.273501
EU8528  ,-0.184824
EU8532  ,0.268720
EU8533  ,0.351388
EU8534  ,-0.358838
EU8535  ,0.177069
EU8539  ,0.380800
EU8540  ,-0.520301
EU8541  ,-0.126299
EU8542  ,-0.143520
EU8543  ,0.233513
EU8544  ,-0.154942
EU8545  ,-0.612362
EU8546  ,-0.019219
EU8547  ,-0.142124
EU8548  ,0.139724
EU8550  ,-0.183379
EU8551  ,-0.416292
EU8552  ,1.486072
EU8553  ,0.544022
EU8554  ,1.079066
EU8555  ,0.588932
EU8556  ,0.611873
EU8733  ,0.407184
EU8736  ,-0.072445
EU8742  ,1.979594
EU9158  ,-0.177242
EU9426  ,-0.175787
EU9622  ,0.032549
EU9743  ,-0.924645
EU9883  ,0.724185
EU9962  ,0.412414
EU9972  ,0.979818
EUAHL5JA,-0.134621
EV4V0FZA,1.271182
EVNCPIZA,-0.031395
EWAKJAJA,-0.362512
EWOJSZZA,-0.627551
EWSHR4BA,-0.215857
EXLHLIRA,-0.131110
EXVCFFRA,0.347753
EY30R0BA,0.698186
EYJENVBA,0.002336
EYSKJFBA,0.725469
EYTL3TBA,-0.376528
EYXEILJA,0.955474
EYZFVRBA,0.481055
EZW13RZA,0.508396
EZXGUWRA,0.874181
F0NH1IBA,-0.318132
F0WUISZA,-0.281502
F15FYSZA,0.485859
F1RUISZA,0.071914
F2DKJFBA,0.503342
F2QUNVBA,0.505874
F2WUILRA,-0.382386
F30UILRA,1.286237
F33GUWRA,0.632554
F3GWUWRA,0.491695
F3QXLIJA,2.023983
F3RUILRA,0.194173
F3VUNWZA,-0.276083
F3XRYEJA,0.591693
F4LBWHRA,0.330156
F4WEILJA,-0.287362
F4YENWZA,1.028698
F5IHLIJA,1.912919
F5JEILRA,0.295252
F5NFZRJA,0.000000
F5VHWGZA,-0.316591
F5WBPOJA,0.117348
F5XINEZA,0.199427
FAB001  ,0.000000
FAB3603 ,0.000000
FAG037  ,0.000000
FAJGUWRA,0.031741
FDM0Z4BA,-0.584782
FE2YR4BA,-0.277212
FESEOHBA,-0.312799
FFHJTQZA,0.392011
FFSUIRBA,1.647789
FFXWTURA,-0.252938
FFZVGCJA,-0.087067
FG4FGCZA,-0.109619
FGMUOHBA,1.059462
FGVFGCZA,-0.209908
FHALG   ,0.000000
FHCYFEBA,-0.362509
FHKEIRBA,-0.400004
FI0I4DRA,0.012021
FIFSSURA,-0.048966
FIVIR4RA,0.051970
FIYWYWZA,0.638559
FJ3FJGJA,0.108998
FJCYR4RA,0.596674
FJPRTJZA,0.027396
FJZIR4RA,0.127987
FKJYR4RA,1.602946
FKSTTJBA,0.077443
FKVXPBZA,0.489215
