MetaData/stationIdentification,BiasCoefficientValue/constantPredictor
LWGYR3BA,0.003799
LWUXPAZA,0.000079
LWVMMDZA,-0.078805
LXHVGABA,-0.014969
LXJ651  ,0.000000
LXJ90   ,0.000000
LXQEOGJA,-0.079435
LY40KDZA,-0.012981
LY5DYEJA,-0.035894
LYIBFEBA,0.871030
LZZDFGZA,1.098431
M010GCRA,0.251347
M04UIRJA,0.082770
M0CYNLJA,-0.000006
M0FKJHBA,0.000136
M0VUIRJA,-0.223054
M1AXLDRA,0.006253
M1BUNXBA,1.123962
M1EDYGBA,0.079015
M1HUIERA,-0.016355
M2LXPCRA,-0.004178
M2YEOFBA,-0.104089
M3DFJEBA,0.457620
M3KIR3RA,0.002669
M3ZKYLJA,0.015318
M4IF0HZA,0.097479
M52YR3RA,0.691712
M5GBPKRA,0.032490
M5OEOGJA,-0.420720
MARIA   ,0.000000
MAUIR3RA,0.818467
MB0DWBBA,0.046366
MBBET1RA,0.002234
MBVFGARA,-0.150833
MCCATVZA,0.000000
MCDDTLRA,0.031029
MCDYR3BA,0.290301
MCFVGARA,-0.094887
MCOVGARA,-0.101224
MEDVC5A ,0.000000
MEOQPOZA,0.038123
MERL3SZA,0.000027
MEWUIRZA,-0.051433
MFE13SZA,0.349899
MFFGUURA,-0.123172
MFOGUURA,0.513373
MGTTSOZA,0.000000
MGWEITBA,1.021295
MGWWUURA,0.613912
MHJEIRZA,-0.012799
MHJIEPZA,0.480247
MHMEIEJA,-0.006723
MHOJXDRA,0.108941
MHRWUURA,0.698990
MHUZNPZA,0.213631
MHV20Y  ,0.000000
MHVXLDJA,0.589583
MIE0JGRA,0.267271
MIWLFSJA,-0.104506
MJ5TSOZA,-0.003086
MJHSSPBA,0.047806
MJTEITBA,-0.024833
MK10JGRA,0.316185
MKDUITBA,0.000011
MKUKJGRA,0.398050
MKWASQJA,0.000000
MKXUFPZA,-0.009108
MLSMMDZA,0.181712
MMCWUUBA,0.682523
MMD5503 ,0.000000
MMD6241 ,0.000000
MMD6566 ,0.000000
MMGXLDRA,-0.144655
MMMUNXRA,-0.011322
MMVBSKBA,0.447516
MMVYSOBA,-0.298105
MMZGUUBA,1.195597
MN5UKHZA,0.054643
MNJCSKJA,0.027630
MNLUNXBA,0.178040
MNVUIEZA,0.192884
MODEIEZA,0.879815
MOEDYTBA,0.178555
MOHENXRA,0.418014
MOTINLJA,0.080244
MP3IB0JA,0.022306
MPH6911 ,0.000000
MPH7121 ,0.000000
MPH7341 ,0.000000
MPH7551 ,0.000000
MPH7761 ,0.000000
MPLDPNBA,0.575693
MPQUNXBA,0.259015
MQERFCBA,0.174141
MQHUIRZA,-0.049872
MQJLFLRA,-0.225850
MRHVVQZA,0.007810
MRUEIRJA,-0.101767
MS2EITBA,0.234451
MSEUIRJA,-0.020197
MSFISOBA,0.098143
MSHWUURA,0.497356
MT1WUUBA,1.332626
MT2SSKJA,0.004754
MT5XLDRA,0.022096
MTCHLDJA,0.425124
MTEGUURA,0.000000
MTIUIRJA,0.139975
MTKJEUJA,-0.323464
MTQUIRZA,-0.095601
MTTICUBA,-0.186070
MTVEIEJA,-0.016407
MUCXPCJA,0.017234
MUHEIEJA,0.916224
MUHYTVRA,-0.016278
MUJENVZA,0.256081
MUYSA4ZA,0.067153
MVHXPCRA,0.020052
MVIXOAJA,-0.197889
MVQUIERA,0.182308
MWCENVZA,0.228812
MWFDFYRA,0.083048
MWFXLDBA,-0.097023
MWL1YPZA,-0.045440
MX0004  ,0.020987
MX0006  ,0.063738
MX0007  ,0.091908
MX0010  ,0.278681
MX0017  ,0.198771
MX0023  ,0.000000
MX0024  ,-0.206546
MX0028  ,0.039985
MX0029  ,0.083708
MX0032  ,-0.146664
MX0033  ,-0.128313
MX0035  ,0.010062
MX0036  ,0.154912
MX0037  ,0.194030
MX0038  ,0.318651
MXD1007 ,0.000000
MXD1008 ,0.000000
MXD1014 ,0.000000
MXD1015 ,0.000000
MXD1027 ,0.000000
MXD1028 ,0.000000
MY0UIEZA,0.600124
MY4UNXRA,0.120458
MYBTBZRA,0.150537
MYIWUUBA,2.292946
MYQENVZA,-0.018190
MZ00JHBA,0.446893
MZAGU1ZA,0.249815
MZCEIEZA,0.268979
MZM1W2JA,0.167923
MZNWU1ZA,0.408396
MZWENXBA,0.479980
N01UITBA,-0.020045
N04MMDJA,-0.164716
N0ECTWZA,0.021452
N0TVYQJA,0.000000
N157QS  ,0.000000
N158QS  ,0.000000
N167Y   ,0.000000
N20H1IJA,-0.003597
N21YNLJA,0.027803
N220JHBA,0.393329
N25YCUBA,0.383367
N280EX  ,0.000000
N2CENXRA,0.113713
N2LUIEZA,1.320287
N2M0JHRA,0.245275
N2PUNXRA,-0.023814
N2RH1IJA,-0.000601
N2RWUUBA,0.344518
N313AG  ,0.000000
N32ENXBA,0.664835
N380SE  ,0.000000
N3HENXBA,-0.022629
N3L0JHBA,0.444703
N3SGU1ZA,1.159155
N3YEIEJA,0.000000
N3YIB0JA,0.003532
N3ZXLDRA,0.126238
N404NA  ,0.000000
N426GA  ,0.000000
N4CEIRJA,0.063261
N4DUIERA,-0.011925
N4OKGCRA,0.349720
N4ZGU1ZA,2.148404
N54UIEJA,0.049986
N5AEIERA,-0.016657
N5MWU1ZA,1.263724
N61MN   ,0.000000
N625GA  ,0.000000
N650BA  ,0.000000
N650MV  ,0.000000
N678HB  ,0.000000
N700PR  ,0.000000
N744C   ,0.000000
N855G   ,0.000000
N889ST  ,0.000000
N917C   ,0.000000
N918LL  ,0.000000
N9688R  ,0.000000
NA4V0MRA,-0.305794
NAWEIEJA,0.572492
NAZYCOJA,-0.010513
NBTDO3ZA,0.000148
NCZHRXJA,-0.000004
NE0FGARA,0.011198
NE4IR3BA,0.011068
NEDITQZA,-0.319858
NEESEPJA,0.002043
NEFIR3RA,-0.221073
NEGMMIBA,0.509393
NEHHPCBA,0.078820
NEP344  ,0.000000
NEP349  ,0.000000
NEP351  ,0.000000
NEP352  ,0.000000
NEP353  ,0.000000
NEP356  ,0.000000
NEP357  ,0.000000
NEP359  ,0.000000
NEP361  ,0.000000
NEP364  ,0.000000
NEP365  ,0.000000
NEP3804 ,0.000000
NEP3814 ,0.000000
NEP3815 ,0.000000
NEP611  ,0.000000
NERFGARA,0.893247
NFFUOGZA,-0.282524
NGXVGARA,-0.134122
NHDCOZJA,0.008726
NHIIWCJA,-0.108083
NHSIR3BA,-0.017541
NI0XPCRA,0.002321
NIBBB3BA,0.084297
NJ3YR3RA,0.080033
NJE044H ,0.000000
NJE061T ,0.000000
NJE072N ,0.000000
NJE340E ,0.000000
NJE513C ,0.000000
NJE513K ,0.000000
NJE556B ,0.000000
NJE781A ,0.000000
NJE834B ,0.000000
NJE859K ,0.000000
NJE901E ,0.000000
NJE932H ,0.000000
NJE981E ,0.000000
NJNSAYJA,-0.008510
NJQMWXZA,0.447486
NJZVGAJA,-0.084314
NK1F3RBA,-0.012873
NKEICOJA,0.395584
NL1UOGJA,-0.091347
NLEBPKBA,0.062727
NLOYR3BA,0.019725
NLRYFTJA,-0.131844
NLSVGAJA,-0.164658
NLYGX3JA,-0.116402
NM0DSUBA,0.099128
NM4EITBA,0.239385
NMHLFSJA,-0.185571
NNCUITBA,-0.018074
NP0CVYZA,0.580002
NP1YB5BA,-0.058569
NQGVJLZA,0.137106
NQLFGARA,-0.016340
NQXIR3RA,0.566645
NSD2MIBA,-0.032638
NSEIR3RA,0.021693
NSQFGARA,-0.053622
NSTSAYJA,0.067694
NTBVVSBA,0.014322
NTDIR3BA,0.036817
NTNAP1ZA,0.142674
NU3UIRJA,-0.017906
NU4UITBA,-0.174572
NUAEIRZA,-0.165125
NUSMMDJA,0.092380
NUSRTPBA,0.118709
NUYRESZA,0.162429
NVFEIRJA,-0.029410
NVNUFJJA,-0.174771
NVZKJHRA,-0.005128
NWAGUURA,0.480925
NWCCTPZA,0.014525
NWNWUURA,0.529325
NXEUIEJA,-0.010981
NXFGUUBA,0.524382
NXOBPMRA,0.188000
NXOGUUBA,0.958952
NXPL3SJA,0.408704
NXYHLDRA,-0.009600
NYPEITBA,0.421916
NZ1SPOBA,0.005506
NZL021  ,0.372714
NZL023  ,-0.234103
NZL025  ,-0.183146
NZL028  ,0.129273
NZL031  ,0.195193
NZL045  ,-0.067711
NZL046  ,-0.006670
NZL049  ,-0.146692
NZL050  ,0.486726
NZL051  ,0.078084
NZL052  ,-0.118709
NZL053  ,-0.046805
NZL054  ,-0.156723
NZL055  ,0.068636
NZL056  ,-0.119081
NZL057  ,-0.115635
NZL058  ,-0.098338
NZL059  ,-0.006668
NZL060  ,-0.104652
NZL063  ,-0.102723
NZL064  ,-0.169323
NZL065  ,0.131994
NZL071  ,-0.099702
NZL072  ,-0.086557
NZL073  ,-0.093560
NZL074  ,-0.176148
NZL075  ,-0.185557
NZL076  ,-0.063273
NZL077  ,-0.098600
NZL081  ,-0.024237
NZL082  ,-0.035167
NZL083  ,-0.034303
NZL084  ,0.004870
NZQRFAZA,0.007425
O0NHPCBA,0.001244
O1BVJLZA,0.490585
O1FHLKBA,-0.026850
O1IYR3BA,-0.036869
O1YDTLBA,0.105610
O2BV2UBA,0.254060
O2BYR4ZA,0.023162
O322MDRA,-0.001230
O3GFJGZA,0.146372
O45CP1BA,0.000797
O4LGIXBA,-0.018645
O5DRSNBA,-0.017653
O5QKXOBA,-0.264962
OA1CBFJA,0.047998
OABQPORA,0.325015
OAMSOMBA,-0.004762
OAW9411 ,0.000000
OAW9417 ,0.000000
OAW9423 ,0.000000
OAW9425 ,0.000000
OB5EIRZA,0.243760
OBCVVQJA,0.014868
OBSGUUBA,0.559274
OBUUIRZA,-0.306834
OCK1FLBA,-0.192525
OCQCBFZA,-0.009818
OCSEIRJA,-0.047875
OD10YXBA,-0.134241
OD1KJHRA,0.133453
ODQ0JHRA,0.374009
ODXEIRRA,-0.020425
OE5SZFZA,-0.001025
OEB0JFZA,0.644956
OEGENVZA,-0.039053
OEHPL   ,0.000000
OEOAPIBA,0.545307
OESEIEBA,-0.025212
OEZWDMZA,-0.004550
OFRENVJA,0.406960
OGKUNVJA,0.098518
OGLHFQZA,0.004759
OGRK5HRA,-0.000863
OGUUIERA,0.016175
OHLXOARA,-0.250777
OHSHPCBA,0.009898
OHWCVXZA,0.391862
OI5SSKRA,0.003459
OIEZFLRA,-0.017886
OIGYNLJA,-0.007496
OIHGUUBA,0.486316
OIIYC1ZA,0.048263
OILUIRRA,0.226961
OIQJNPJA,0.000000
OIRHLDRA,1.112161
OITUIRJA,-0.063468
OJBUIEJA,0.591141
OJFUNXBA,-0.015696
OJG0JFZA,0.108983
OJIEIRRA,-0.184632
OJPBSIJA,0.055174
OJRYNLRA,0.024102
OJUXLDBA,0.401434
OJWRELRA,0.064016
OKEGU1ZA,1.685166
OKIENXBA,0.476782
OKLWU1ZA,1.153382
OKTENVJA,-0.007495
OLFUIRRA,-0.145704
OLNENVZA,-0.069656
OMR2SBJA,0.000127
ON1EDQJA,-0.005329
ONLF0HJA,-0.120098
ONNICORA,-0.032282
OO1EOGZA,0.791260
OO2HPCBA,0.006159
OO4YCORA,0.380402
OOGRA4BA,0.035984
OOOITPZA,-0.078347
OP1HPAZA,0.029075
OP4RB4ZA,0.095681
OPAXPCBA,0.003236
OPFSB3RA,0.178481
OPM007  ,0.000000
OPQVJLZA,0.166473
OQDEIEBA,-0.020782
OQGDSDZA,0.139909
OQPWU1JA,1.834748
OQWV3NRA,0.000000
ORAUNVJA,0.206929
ORJRA4BA,-0.004744
OS3HRXRA,0.677272
OSFUIERA,0.231467
OSNVAWJA,-0.147180
OSTUNVJA,-0.106851
OTDHPCBA,0.000082
OTGEIEBA,-0.224269
OTGUDIRA,-0.144114
OTILVPZA,0.001080
OUFFGARA,-0.053635
OUMUOGRA,1.405893
OUOIGHJA,0.569933
OUTYCOBA,-0.018444
OUYIR3BA,0.043699
OV3IR4ZA,-0.059243
OVB12OJA,-0.157817
OVIGX3BA,-0.144818
OWJCEXZA,0.211383
OWJVGABA,-0.097408
OWNYR4ZA,-0.056776
OWVYR3BA,0.244789
OXOIR4JA,-0.080482
OZQBFYRA,0.047291
P0HGU1ZA,4.420935
P0IKJHBA,0.686097
P0NXOGJA,0.906640
P10UIEBA,-0.016892
P13MIPBA,-0.112527
P1FUNVZA,0.117350
P1OUNVZA,0.553184
P1PBSIRA,0.190468
P1QWU1JA,1.047105
P1XRYGRA,0.036288
P2DMXYZA,-0.297588
P32FJLZA,0.349598
P32XLKBA,-0.026802
P3HRO5BA,0.668514
P4787   ,0.000000
P4QXOABA,-0.080370
P4WWS   ,0.000000
P52VGARA,0.306414
P552SBBA,0.005329
PA1YGHJA,0.457334
PA3EOGRA,0.063550
PA5YR3BA,0.304859
PAL507  ,0.000000
PBHIR3BA,0.058324
PBOQKNRA,-0.144346
PBTFGABA,0.086403
PBUITJRA,0.287239
PCBYTQJA,-0.173526
PDVBO0JA,0.050370
PEFEX0RA,-0.265389
PEMFWGBA,-0.063189
PEO2GXZA,-0.017205
PFAEIRRA,-0.006882
PFDGUUBA,0.393019
PFFUIRZA,-0.084621
PFYGUUBA,0.499124
PGDEIRJA,-0.044548
PGKCZDRA,0.034635
PHB0JHRA,0.255300
PHGUIRRA,-0.036511
PIG0O4BA,-0.172654
PIKRV4RA,0.980605
PIL0CDRA,0.228148
PIQYR4ZA,0.070667
PJRHXCZA,-0.095728
PJTVJGZA,0.009225
PK2UIRZA,0.258420
PKUCOMBA,-0.018721
PLEEIRZA,-0.031868
PLKTSOJA,0.046439
PM1AYFZA,0.017887
PM1HLDBA,0.003219
PM213SRA,-0.176308
PM3GU1ZA,1.403601
PM3KKORA,0.014764
PMGEIRJA,-0.256480
PMGWU1ZA,0.797306
PMRYC1ZA,0.290123
PMWEIRRA,0.025370
PN0WU1JA,0.384291
PN3KGCBA,0.522442
PNBH1IRA,-0.009719
PNCIC1ZA,0.501151
PNEINLRA,-0.002187
PNREIRRA,-0.214625
PNUEIEBA,-0.194700
PO0ENXBA,0.362039
PO2EIEJA,0.310590
PO2XOGJA,0.252164
PO40GCRA,0.000000
POCUNVJA,-0.126098
POP0JHBA,0.000000
PORENXBA,0.137577
POWGU1ZA,0.642912
PP1EIERA,0.730804
PP2KJFZA,0.447964
PP4HLDBA,-0.046548
PP5ENVZA,1.048607
PPADZ   ,0.000000
PPAUIEJA,-0.022215
PPBLO   ,0.000000
PPDBS   ,0.000000
PPFCC   ,0.000000
PPGUL   ,0.000000
PPJGU1JA,0.655931
PPJJA   ,0.000000
PPMLZ   ,0.000000
PPMQS   ,0.000000
PPOSM   ,0.000000
PPSAPQJA,1.042979
PPUUNVZA,-0.123620
PPVEL   ,0.000000
PPWSR   ,0.000000
PQWVVQJA,0.484943
PR1TTVZA,1.373836
PR2UNVZA,-0.014678
PR5SVYJA,0.038079
PR5UIRRA,-0.003721
PRANW   ,0.000000
PRBPT   ,0.000000
PRCGI   ,0.000000
PRDNZ   ,0.000000
PRDYB   ,0.000000
PRETY   ,0.000000
PRFIS   ,0.000000
PRFTR   ,0.000000
PRGMV   ,0.000000
PRGVI   ,0.000000
PRJJR   ,0.000000
PRJRY   ,0.000000
PRKCVYRA,0.133661
PRKIT   ,0.000000
PRMLJ   ,0.000000
PRNOC   ,0.000000
PROBE   ,0.000000
PRPSE   ,0.000000
PRPUIRJA,-0.004703
PRRDD   ,0.000000
PRROI   ,0.000000
PRSVN   ,0.000000
PRVTSOBA,0.096257
PRWRO   ,0.000000
PRXDE   ,0.000000
PRZFV   ,0.000000
PSBCA   ,0.000000
PSBFD   ,0.000000
PSBTG   ,0.000000
PSCAT   ,0.000000
PSFGT   ,0.000000
PSFSR   ,0.000000
PSJAJ   ,0.000000
PSMTR   ,0.000000
PSNRSNBA,0.102652
PSRSM   ,0.000000
PSTAR   ,0.000000
PSUQN   ,0.000000
PSVRC   ,0.000000
PT5EIRJA,0.191479
PT5WU1ZA,0.565691
PTRBZ   ,0.000000
PTSTP   ,0.000000
PU0EIERA,-0.381426
PUE782  ,0.000000
PUE783P ,0.000000
PUE844  ,0.000000
PUE845  ,0.000000
PUIGU1JA,1.190330
PVG932P ,0.000000
PVG9831 ,0.000000
PVMWILJA,-0.027032
PVUUIEBA,0.645074
PWGENVJA,0.163329
PWHYCORA,-0.021382
PWMXRXRA,0.613100
PWPUIEBA,0.123576
PWZUNVJA,0.943521
PYAEIERA,-0.007132
PYEIC1ZA,0.381877
PYKXLDBA,0.003679
PYMWU1ZA,1.138260
PYS0YABA,0.028366
PZ1ZKMJA,0.013660
PZAUIRRA,-0.138603
PZFEIEBA,-0.008187
PZLWU1JA,0.456578
PZM0GCBA,0.258063
Q00EILRA,-0.065918
Q0CUIJZA,-0.009109
Q0ISBHZA,-0.009392
Q0PL3RRA,0.182528
Q0WBPORA,0.108015
Q10GUWBA,0.000000
Q11INEJA,-0.001279
Q11ZMQJA,0.161131
Q14HLIRA,0.257639
Q1FAO5BA,0.076553
Q1KCPOZA,0.015545
Q22YQ2BA,-0.009964
Q2QCPIRA,0.062821
Q2SYBZRA,-0.135467
Q3UXR2RA,-0.020185
Q41XLDZA,0.177402
Q4OSPIBA,-0.014727
Q5FLENRA,0.387653
Q5HICNRA,-0.021288
Q5IYGFRA,0.803895
QA2EOFZA,-0.381484
QB1EOFJA,-0.228600
QBA2IJZA,-0.133995
QBDVDIBA,-0.123299
QBITB3RA,0.045159
QBOVLUJA,0.008258
QBOYCNRA,-0.034087
QBQSS1ZA,0.000000
QBSFGCJA,0.016033
QCUVJGBA,0.609465
QD0YR5BA,-0.079144
QDLVJEJA,0.410791
QDTVJEZA,0.674303
QE00JFBA,0.092275
QEGUISRA,-0.052414
QETYR3ZA,-0.007166
QF3JBCRA,0.004824
QFA149  ,0.000000
QFA7146 ,0.000000
QFA93   ,0.000000
QFCKJFBA,0.432510
QFP0JFBA,0.465702
QFVY3LJA,-0.004866
QFWTPZZA,0.022040
QFY2G4BA,-0.001083
QFZDOZBA,0.061140
QFZFVSZA,0.269118
QGA751B ,0.000000
QGA757B ,0.000000
QGA838N ,0.000000
QGA853N ,0.000000
QGGEISJA,1.089223
QHREISRA,0.047507
QI1UISJA,0.295889
QIZWX5RA,-0.091134
QJDEISJA,-0.151027
QJITXDZA,0.010703
QJIVGCBA,-0.133440
QJU2W2JA,-0.190524
QJUYR5BA,-0.011358
QJXVFWZA,-0.034349
QK5YR3ZA,-0.007779
QKCIR5BA,0.096130
QKJ0IGRA,0.163865
QKUFGCBA,-0.014446
QKWFUIJA,0.283193
QL0YB4JA,-0.086962
QM1EILRA,0.404440
QM2KJGZA,0.324287
QM5ENWZA,0.153313
QMUUNWZA,-0.152490
QN013RJA,0.897059
QN1GUWBA,1.040966
QN1KJGJA,0.448370
QNFUILRA,0.751561
QNTUNWJA,0.255933
QNVYCWBA,-0.133107
QP3GIJJA,-0.127806
QPAUNWJA,-0.127799
QPGUIJZA,-0.020868
QPIGUWBA,0.348580
QPLCETBA,0.065479
QPNEILBA,0.092947
QPSIFXJA,-0.028576
QPXUKZZA,0.008010
QQ5EISJA,0.434477
QQE150  ,0.000000
QQE201  ,0.000000
QQE211  ,0.000000
QQE300  ,0.000000
QQE310  ,0.000000
QQE315  ,0.000000
QQE317  ,0.000000
QQE320  ,0.000000
QQE326  ,0.000000
QQE330  ,0.000000
QQE348  ,0.000000
QQE361  ,0.000000
QQE365  ,0.000000
QQE370  ,0.000000
QQE715  ,0.000000
QQE727  ,0.000000
QQE749  ,0.000000
QQE836  ,0.000000
QQE849  ,0.000000
QQGIR3ZA,-0.020678
QQUIWBRA,-0.066652
QQYDBYZA,0.149202
QRGUILRA,0.000000
QRHKO4ZA,-0.018846
QS1KJFBA,0.441136
QS1UNWJA,-0.016517
QS3CBZBA,0.104072
QSLAPNJA,0.094262
QT5MMIJA,0.256246
QTAUISRA,0.122559
QTFEILBA,-0.012572
QTR3211 ,0.000000
QTR3214 ,0.000000
QTR3260 ,0.000000
QTR7341 ,0.000000
QTR7437 ,0.000000
QTR7438 ,0.000000
QTR7462 ,0.000000
QTR773  ,0.000000
QTR774  ,0.000014
QTR774D ,0.000000
QTR779  ,0.000000
QTR780  ,0.000000
QTR780Z ,0.000000
QTR8003 ,0.000000
QTR8147 ,0.000000
QTR8155 ,0.000000
QTR8157 ,0.000000
QTR8311 ,0.000000
QTR8312 ,0.000000
QTR8314 ,0.000000
QTR8315 ,0.000000
QTR8316 ,0.000000
QTR8317 ,0.000000
QTR8318 ,0.000000
QTR8336 ,0.000000
QTR8337 ,0.000000
QTR8338 ,0.000000
QTR8339 ,0.000000
QTR8585 ,0.000000
QTR8790 ,0.000000
QTR8806 ,0.000000
QTR8807 ,0.000000
QTR8816 ,0.000000
QTR8817 ,0.000000
QTR8854 ,0.000000
QTR8855 ,0.000000
QTR8880 ,0.000000
QTR8881 ,0.000000
QTYYEVZA,-0.079630
QUHHL5RA,0.100542
QUPWUUZA,0.000000
QUZXLIBA,0.357269
QV02SCRA,0.004577
QWGYFXRA,0.005388
QWTUIJZA,0.294272
QWUWUUZA,0.407857
QWVTTPRA,0.046153
QX0WW2RA,-0.046665
QX5KGBBA,0.041451
QXKXR2JA,-0.290184
QXXKRFRA,0.005933
QY3KJGJA,0.163282
QYFUNWZA,0.767074
QYHWX0ZA,-0.213901
QYKUILRA,1.511003
QYNKJGZA,1.018171
QYOUNWZA,-0.323679
QYTTSNRA,0.240916
QZ5UIJZA,-0.024119
QZBWUWBA,0.620831
QZGENWJA,0.396941
QZL13RJA,1.443354
QZPUILBA,-0.019862
QZZUNWJA,0.035590
R02YXMRA,-0.356014
R0AVJEJA,0.095347
R0IROZZA,-0.022487
R0JIR3ZA,0.248404
R0OUOFRA,0.010718
R0RIR5BA,0.299130
R15IR3ZA,-0.052205
R1YEISRA,-0.034397
R25CPOZA,-0.010667
R2M0JGJA,0.238646
R2U0JGZA,0.314891
R31EITRA,0.015498
R3MENWJA,0.102517
R3RYFXJA,-0.225996
R3T0JGJA,-0.306717
R3YEIJZA,-0.031477
R40KEVBA,0.417150
R40SBHZA,0.031803
R42GUWBA,0.438450
R45ENWJA,0.338748
R4LUITRA,-0.001391
R54YCUZA,0.398849
R5OJMQJA,0.192872
R5OUILBA,-0.122161
R5PHLIRA,-0.077349
RA1KGBRA,0.215447
RA4WUUZA,0.860504
RACINEJA,0.018947
RAQGC5BA,0.014846
RBHINERA,-0.008496
RBZAPKBA,0.012919
RBZWUUZA,0.498314
RC1QTLZA,0.000000
RCAXLIBA,-0.073012
RCH045  ,0.000000
RCH102  ,0.000000
RCH184  ,0.000000
RCH225  ,0.000000
RCH299  ,0.000000
RCH535  ,0.000000
RCH550  ,0.000000
RCH613  ,0.000000
RCH795  ,0.000000
RCH911  ,0.000000
RCKUIJZA,1.029669
RCNGUUZA,0.658962
RDOIESRA,0.440333
RDWTSKBA,-0.010056
REIFJGBA,0.171444
RESTA4RA,0.462541
REXGXBBA,-0.164246
RGFVJGBA,0.616676
RGRBTJBA,0.167736
RGZV3QBA,-0.009188
RH0EOFJA,-0.389912
RHGFJEZA,0.050543
RHLYR5BA,-0.013043
RHNVGCRA,-0.060451
RIHBEERA,-0.004372
RJNICNJA,0.000000
RJRAYBRA,0.959250
RK3IFRBA,0.044072
RKB13ERA,-0.059225
RKHHPBRA,0.000606
RKLF3QJA,-0.010174
RKQWUNJA,0.015210
RLNHOCRA,0.014230
RM1IR5BA,0.378320
RM1RSWJA,1.262896
RM2YZGZA,-0.187743
RMAIXMJA,-0.361037
RMFFZXZA,0.484151
RMGVGCRA,0.172156
RMOEISJA,0.043227
RMY314  ,0.000000
RMY316  ,0.000000
RMY317  ,0.000000
RMY326  ,0.000000
RMZGT1ZA,-0.196564
RN1UOFJA,0.044344
RNRVGCBA,-0.200495
RO0UISJA,-0.044589
RONMGABA,0.448855
ROYIR3ZA,0.237130
RP5UISRA,-0.083054
RPC8717 ,0.000000
RPXTOZBA,-0.063345
RQ4CV2ZA,-0.011345
RQITA4JA,0.192393
RR5FJEZA,0.397061
RRDLUJRA,0.002473
RRHBWDZA,0.066418
RRR2114 ,0.000000
RRR2115 ,0.000000
RRR2170 ,0.000000
RRR2171 ,0.000000
RRR2240 ,0.000000
RRR2241 ,0.000000
RSCHPCZA,0.018413
RSLICNRA,0.908334
RSY7457 ,0.000000
RSY7532 ,0.000000
RSY8457 ,0.000000
RSY8532 ,0.000000
RSY9456 ,0.000000
RSY9457 ,0.000000
RSY9532 ,0.000000
RTFLWTZA,-0.298602
RTSCV2ZA,0.046802
RTSFGCRA,-0.172994
RTTIZGZA,0.278771
RTWIR5BA,0.042116
RU2SZBBA,0.150699
RU3SVTBA,-0.072580
RUN528  ,0.000000
RUN529  ,0.000000
RV1CSQJA,0.119240
RVZUISRA,-0.193874
RVZX1DBA,0.002043
RXCVVSJA,0.119004
RXMDY4RA,0.004812
RXP0JGZA,-0.131820
RXQKP3ZA,-0.070462
RY3RB3ZA,0.056569
RYASWIBA,0.285635
RYKYR5BA,0.713210
RYZMMIZA,0.517146
RZBFFWZA,-0.212510
RZEFGCBA,-0.121833
RZLVGCBA,-0.119209
RZO6850 ,0.000000
RZO9851 ,0.000000
S0YSTJJA,0.012144
S1TLZARA,-0.179934
S2UV3KJA,0.000000
S2X0YEBA,-0.017913
S31MMIJA,-0.033240
S3312NRA,-0.166460
S34VGAZA,-0.089616
S3DYR3ZA,0.426235
S3TYR3JA,0.047277
S3VVGAZA,0.036065
S3YYR3ZA,0.037372
S44FJERA,0.232763
S4IIGMRA,0.538047
S4NCO1BA,0.108040
S4OHPCJA,0.002331
S4SEUKRA,0.003894
S4SUOFBA,-0.448922
S5ARAYRA,-0.001681
SA5REPRA,0.121570
SAA2968 ,0.000000
SABVGAZA,-0.067767
SAEEOFRA,0.013938
SAS7005 ,0.000000
SAS7006 ,0.000000
SAZ52   ,0.000000
SAZ53   ,0.000000
SAZ55   ,0.000000
SAZ62   ,0.000000
SAZ63   ,0.000000
SAZ65   ,0.000000
SAZ72   ,0.000000
SAZ73   ,0.000000
SBEUISRA,-0.142971
SCHTO0ZA,0.102292
SCOXFUZA,0.110723
SCTRTVBA,-0.112715
SCVIR3JA,0.044952
SDA0JGZA,0.044998
SDLKJGZA,0.435755
SDYDTWRA,0.053296
SEP5021 ,0.000000
SERKL   ,0.000000
SERMT   ,0.000000
SESWUUZA,0.000000
SEUAOIBA,-0.004179
SFXWUUJA,0.558381
SG0GUUJA,0.000000
SG1L3RBA,-0.532252
SG4HLDZA,0.007806
SG5BTQRA,0.195906
SGBGUUZA,0.959796
SGEJMQRA,0.202687
SGEUIJZA,0.912234
SGFHLIBA,1.414639
SGHUITRA,0.066965
SHE32G  ,0.000000
SHE57H  ,0.000000
SHFF3PBA,0.753321
SHFYNEBA,-0.014911
SJGEITRA,-0.035370
SK3UNWJA,0.071006
SKE2MIRA,0.208930
SKO0JGJA,0.521942
SKQENWJA,-0.022011
SKZUILBA,0.582273
SL0001  ,0.362785
SL0002  ,-0.004023
SL0003  ,-0.073788
SL0004  ,0.717996
SL0006  ,0.730620
SL0008  ,-0.042817
SL0009  ,-0.055273
SL0010  ,0.201129
SL0011  ,-0.147623
SL0013  ,0.725736
SL0014  ,0.415270
SL0016  ,0.044283
SL0017  ,0.094575
SL0018  ,0.614655
SL0019  ,0.235435
SL0020  ,0.025091
SL0021  ,0.078864
SL0022  ,0.416960
SL0023  ,0.673710
SL0024  ,0.402722
SL0025  ,0.000000
SL0026  ,1.522798
SL0027  ,0.336323
SL0028  ,-0.296386
SL0030  ,0.218212
SL0031  ,0.601397
SL0032  ,0.248484
SL0033  ,0.122766
SL0034  ,0.180558
SL0036  ,0.808119
SL0037  ,0.282880
SL0039  ,0.449379
