MetaData/stationIdentification,BiasCoefficientValue/ascentPredictor
MCDYR3BA,0.000069
MCFVGARA,0.016411
MCOVGARA,0.014185
MEDVC5A ,0.000000
MEOQPOZA,0.001862
MERL3SZA,0.000000
MEWUIRZA,0.020790
MFE13SZA,0.000105
MFFGUURA,0.018522
MFOGUURA,0.011706
MGTTSOZA,0.000000
MGWEITBA,-0.000957
MGWWUURA,0.003876
MHJEIRZA,-0.001292
MHJIEPZA,0.012233
MHMEIEJA,-0.000015
MHOJXDRA,-0.002675
MHRWUURA,0.017103
MHUZNPZA,-0.000479
MHV20Y  ,0.000000
MHVXLDJA,-0.002858
MIE0JGRA,0.012416
MIWLFSJA,0.018137
MJ5TSOZA,0.000326
MJHSSPBA,0.001158
MJTEITBA,0.006641
MK10JGRA,0.000287
MKDUITBA,-0.000004
MKUKJGRA,-0.005821
MKWASQJA,0.000000
MKXUFPZA,0.000009
MLSMMDZA,-0.001742
MMCWUUBA,0.009888
MMD5503 ,0.000000
MMD6241 ,0.000000
MMD6566 ,0.000000
MMGXLDRA,0.004688
MMMUNXRA,0.015598
MMVBSKBA,-0.000739
MMVYSOBA,0.015061
MMZGUUBA,0.016360
MN5UKHZA,0.005695
MNJCSKJA,0.002056
MNLUNXBA,0.020806
MNVUIEZA,0.008814
MODEIEZA,0.001903
MOEDYTBA,0.001487
MOHENXRA,0.004983
MOTINLJA,-0.014624
MP3IB0JA,0.014991
MPH6911 ,0.000000
MPH7121 ,0.000000
MPH7341 ,0.000000
MPH7551 ,0.000000
MPH7761 ,0.000000
MPLDPNBA,-0.001721
MPQUNXBA,0.010507
MQERFCBA,-0.002763
MQHUIRZA,0.010188
MQJLFLRA,0.018278
MRHVVQZA,0.000011
MRUEIRJA,0.006449
MS2EITBA,0.000935
MSEUIRJA,0.010188
MSFISOBA,-0.000144
MSHWUURA,0.000570
MT1WUUBA,0.022721
MT2SSKJA,0.000529
MT5XLDRA,-0.001322
MTCHLDJA,0.000515
MTEGUURA,0.000000
MTIUIRJA,-0.004494
MTKJEUJA,0.017717
MTQUIRZA,0.001282
MTTICUBA,0.006635
MTVEIEJA,-0.000150
MUCXPCJA,0.000026
MUHEIEJA,-0.003507
MUHYTVRA,0.017960
MUJENVZA,0.015264
MUYSA4ZA,0.006695
MVHXPCRA,0.000017
MVIXOAJA,0.017578
MVQUIERA,0.003546
MWCENVZA,0.015110
MWFDFYRA,0.000989
MWFXLDBA,-0.006394
MWL1YPZA,0.003161
MX0004  ,0.016535
MX0006  ,0.003815
MX0007  ,0.009692
MX0010  ,0.011875
MX0017  ,0.004491
MX0023  ,0.000000
MX0024  ,0.007978
MX0028  ,0.006643
MX0029  ,0.013841
MX0032  ,0.007668
MX0033  ,0.008757
MX0035  ,0.004912
MX0036  ,0.008570
MX0037  ,0.012483
MX0038  ,0.006728
MXD1007 ,0.000000
MXD1008 ,0.000000
MXD1014 ,0.000000
MXD1015 ,0.000000
MXD1027 ,0.000000
MXD1028 ,0.000000
MY0UIEZA,0.001272
MY4UNXRA,0.005198
MYBTBZRA,0.000200
MYIWUUBA,0.024393
MYQENVZA,0.000451
MZ00JHBA,-0.010001
MZAGU1ZA,0.002365
MZCEIEZA,0.016234
MZM1W2JA,0.016534
MZNWU1ZA,0.016945
MZWENXBA,0.016751
N01UITBA,0.007511
N04MMDJA,0.007311
N0ECTWZA,-0.000349
N0TVYQJA,0.000000
N157QS  ,0.000000
N158QS  ,0.000000
N167Y   ,0.000000
N20H1IJA,0.002257
N21YNLJA,-0.019032
N220JHBA,0.005568
N25YCUBA,-0.000366
N280EX  ,0.000000
N2CENXRA,0.007427
N2LUIEZA,0.000354
N2M0JHRA,0.003021
N2PUNXRA,0.000933
N2RH1IJA,0.000196
N2RWUUBA,0.014303
N313AG  ,0.000000
N32ENXBA,0.011774
N380SE  ,0.000000
N3HENXBA,0.010262
N3L0JHBA,0.001563
N3SGU1ZA,0.004029
N3YEIEJA,0.000000
N3YIB0JA,-0.000295
N3ZXLDRA,-0.016593
N404NA  ,0.000000
N426GA  ,0.000000
N4CEIRJA,0.000034
N4DUIERA,0.001398
N4OKGCRA,0.004525
N4ZGU1ZA,0.025139
N54UIEJA,0.008892
N5AEIERA,-0.000023
N5MWU1ZA,0.029682
N61MN   ,0.000000
N625GA  ,0.000000
N650BA  ,0.000000
N650MV  ,0.000000
N678HB  ,0.000000
N700PR  ,0.000000
N744C   ,0.000000
N855G   ,0.000000
N889ST  ,0.000000
N917C   ,0.000000
N918LL  ,0.000000
N9688R  ,0.000000
NA4V0MRA,-0.000130
NAWEIEJA,0.005326
NAZYCOJA,0.000050
NBTDO3ZA,-0.000053
NCZHRXJA,0.000001
NE0FGARA,0.013633
NE4IR3BA,-0.000862
NEDITQZA,0.016561
NEESEPJA,0.000203
NEFIR3RA,0.000975
NEGMMIBA,-0.001641
NEHHPCBA,-0.000003
NEP344  ,0.000000
NEP349  ,0.000000
NEP351  ,0.000000
NEP352  ,0.000000
NEP353  ,0.000000
NEP356  ,0.000000
NEP357  ,0.000000
NEP359  ,0.000000
NEP361  ,0.000000
NEP364  ,0.000000
NEP365  ,0.000000
NEP3804 ,0.000000
NEP3814 ,0.000000
NEP3815 ,0.000000
NEP611  ,0.000000
NERFGARA,0.014216
NFFUOGZA,0.015664
NGXVGARA,0.011223
NHDCOZJA,0.000608
NHIIWCJA,0.018359
NHSIR3BA,0.000864
NI0XPCRA,0.000000
NIBBB3BA,0.001128
NJ3YR3RA,0.000977
NJE044H ,0.000000
NJE061T ,0.000000
NJE072N ,0.000000
NJE340E ,0.000000
NJE513C ,0.000000
NJE513K ,0.000000
NJE556B ,0.000000
NJE781A ,0.000000
NJE834B ,0.000000
NJE859K ,0.000000
NJE901E ,0.000000
NJE932H ,0.000000
NJE981E ,0.000000
NJNSAYJA,0.000255
NJQMWXZA,-0.001026
NJZVGAJA,0.015603
NK1F3RBA,0.000156
NKEICOJA,0.000176
NL1UOGJA,0.015420
NLEBPKBA,0.005507
NLOYR3BA,-0.001225
NLRYFTJA,0.012819
NLSVGAJA,0.012737
NLYGX3JA,0.018952
NM0DSUBA,0.001707
NM4EITBA,0.000082
NMHLFSJA,0.026328
NNCUITBA,0.006341
NP0CVYZA,0.001869
NP1YB5BA,0.014269
NQGVJLZA,0.001517
NQLFGARA,0.017164
NQXIR3RA,0.005643
NSD2MIBA,0.017128
NSEIR3RA,-0.001000
NSQFGARA,0.014273
NSTSAYJA,0.002198
NTBVVSBA,-0.000025
NTDIR3BA,-0.003622
NTNAP1ZA,0.008468
NU3UIRJA,0.001749
NU4UITBA,0.005369
NUAEIRZA,0.011086
NUSMMDJA,-0.001751
NUSRTPBA,0.005043
NUYRESZA,0.001312
NVFEIRJA,0.008783
NVNUFJJA,0.022651
NVZKJHRA,0.008547
NWAGUURA,0.004548
NWCCTPZA,-0.001251
NWNWUURA,0.009921
NXEUIEJA,-0.000032
NXFGUUBA,-0.000157
NXOBPMRA,0.001148
NXOGUUBA,0.018076
NXPL3SJA,-0.000700
NXYHLDRA,0.002997
NYPEITBA,-0.001614
NZ1SPOBA,0.001026
NZL021  ,0.002498
NZL023  ,0.003792
NZL025  ,0.001583
NZL028  ,-0.000249
NZL031  ,-0.001469
NZL045  ,0.006839
NZL046  ,0.008248
NZL049  ,0.008584
NZL050  ,-0.006083
NZL051  ,0.009955
NZL052  ,0.005850
NZL053  ,0.009599
NZL054  ,0.010726
NZL055  ,0.011287
NZL056  ,0.010411
NZL057  ,0.005287
NZL058  ,0.009073
NZL059  ,0.008105
NZL060  ,0.005573
NZL063  ,0.010396
NZL064  ,0.008220
NZL065  ,0.006573
NZL071  ,0.037581
NZL072  ,0.032985
NZL073  ,0.013983
NZL074  ,0.033458
NZL075  ,0.026394
NZL076  ,0.023694
NZL077  ,0.026930
NZL081  ,0.011745
NZL082  ,-0.003605
NZL083  ,0.018458
NZL084  ,0.000561
NZQRFAZA,0.002177
O0NHPCBA,0.000051
O1BVJLZA,0.005849
O1FHLKBA,-0.003859
O1IYR3BA,-0.000341
O1YDTLBA,0.003534
O2BV2UBA,-0.006546
O2BYR4ZA,0.002280
O322MDRA,0.000903
O3GFJGZA,0.000205
O45CP1BA,0.000042
O4LGIXBA,0.000077
O5DRSNBA,0.000924
O5QKXOBA,0.013499
OA1CBFJA,-0.000488
OABQPORA,0.005582
OAMSOMBA,0.004056
OAW9411 ,0.000000
OAW9417 ,0.000000
OAW9423 ,0.000000
OAW9425 ,0.000000
OB5EIRZA,-0.001868
OBCVVQJA,-0.000065
OBSGUUBA,0.000334
OBUUIRZA,0.004869
OCK1FLBA,0.025372
OCQCBFZA,0.005730
OCSEIRJA,0.010856
OD10YXBA,0.013674
OD1KJHRA,0.003128
ODQ0JHRA,-0.004619
ODXEIRRA,0.010177
OE5SZFZA,-0.000028
OEB0JFZA,-0.002607
OEGENVZA,0.004802
OEHPL   ,0.000000
OEOAPIBA,-0.002956
OESEIEBA,0.000091
OEZWDMZA,-0.000012
OFRENVJA,0.011461
OGKUNVJA,0.009842
OGLHFQZA,0.012096
OGRK5HRA,-0.000968
OGUUIERA,0.004510
OHLXOARA,0.020869
OHSHPCBA,0.000367
OHWCVXZA,-0.000509
OI5SSKRA,0.002170
OIEZFLRA,0.001296
OIGYNLJA,-0.000029
OIHGUUBA,0.020015
OIIYC1ZA,-0.000320
OILUIRRA,-0.004460
OIQJNPJA,0.000000
OIRHLDRA,0.000606
OITUIRJA,0.002596
OJBUIEJA,0.002783
OJFUNXBA,0.001187
OJG0JFZA,0.007518
OJIEIRRA,0.006001
OJPBSIJA,0.003134
OJRYNLRA,-0.003600
OJUXLDBA,0.009036
OJWRELRA,0.000679
OKEGU1ZA,0.016321
OKIENXBA,0.006993
OKLWU1ZA,0.022564
OKTENVJA,0.000830
OLFUIRRA,0.005455
OLNENVZA,0.011335
OMR2SBJA,0.000000
ON1EDQJA,0.000005
ONLF0HJA,0.004536
ONNICORA,-0.000019
OO1EOGZA,0.015874
OO2HPCBA,0.000019
OO4YCORA,-0.001326
OOGRA4BA,0.002107
OOOITPZA,0.016566
OP1HPAZA,0.000050
OP4RB4ZA,0.001247
OPAXPCBA,-0.000096
OPFSB3RA,0.007247
OPM007  ,0.000000
OPQVJLZA,-0.014302
OQDEIEBA,0.000041
OQGDSDZA,-0.001411
OQPWU1JA,0.049488
OQWV3NRA,0.000000
ORAUNVJA,0.012209
ORJRA4BA,0.000380
OS3HRXRA,0.012410
OSFUIERA,0.002900
OSNVAWJA,0.012249
OSTUNVJA,0.011764
OTDHPCBA,0.000000
OTGEIEBA,-0.002622
OTGUDIRA,0.026766
OTILVPZA,0.000016
OUFFGARA,0.017209
OUMUOGRA,0.024195
OUOIGHJA,0.005743
OUTYCOBA,0.001188
OUYIR3BA,-0.000163
OV3IR4ZA,0.002720
OVB12OJA,0.013580
OVIGX3BA,0.015790
OWJCEXZA,-0.001169
OWJVGABA,0.015801
OWNYR4ZA,0.002734
OWVYR3BA,-0.006979
OXOIR4JA,0.000844
OZQBFYRA,0.004998
P0HGU1ZA,0.024349
P0IKJHBA,0.011955
P0NXOGJA,0.040078
P10UIEBA,0.000032
P13MIPBA,0.013486
P1FUNVZA,0.022427
P1OUNVZA,0.012733
P1PBSIRA,0.005577
P1QWU1JA,0.012635
P1XRYGRA,0.001643
P2DMXYZA,0.018039
P32FJLZA,0.006589
P32XLKBA,-0.000609
P3HRO5BA,-0.003632
P4787   ,0.000000
P4QXOABA,0.017163
P4WWS   ,0.000000
P52VGARA,0.007234
P552SBBA,-0.000034
PA1YGHJA,0.007469
PA3EOGRA,0.012063
PA5YR3BA,-0.000084
PAL507  ,0.000000
PBHIR3BA,-0.002288
PBOQKNRA,0.009827
PBTFGABA,0.015996
PBUITJRA,-0.009310
PCBYTQJA,0.019824
PDVBO0JA,0.002209
PEFEX0RA,0.021771
PEMFWGBA,0.004818
PEO2GXZA,0.011609
PFAEIRRA,0.000846
PFDGUUBA,0.003647
PFFUIRZA,0.001451
PFYGUUBA,0.004304
PGDEIRJA,0.027066
PGKCZDRA,0.001305
PHB0JHRA,0.000584
PHGUIRRA,0.010743
PIG0O4BA,0.021199
PIKRV4RA,0.020773
PIL0CDRA,-0.008581
PIQYR4ZA,0.001596
PJRHXCZA,0.013860
PJTVJGZA,0.000159
PK2UIRZA,-0.003269
PKUCOMBA,0.000244
PLEEIRZA,0.005277
PLKTSOJA,0.002467
PM1AYFZA,0.000272
PM1HLDBA,-0.000267
PM213SRA,0.000700
PM3GU1ZA,0.009996
PM3KKORA,0.000431
PMGEIRJA,0.005507
PMGWU1ZA,0.006324
PMRYC1ZA,-0.001793
PMWEIRRA,-0.002608
PN0WU1JA,0.010910
PN3KGCBA,0.003021
PNBH1IRA,0.002879
PNCIC1ZA,-0.000778
PNEINLRA,-0.002925
PNREIRRA,0.006939
PNUEIEBA,0.000727
PO0ENXBA,0.015384
PO2EIEJA,0.002545
PO2XOGJA,0.004349
PO40GCRA,0.000000
POCUNVJA,-0.000207
POP0JHBA,0.000000
PORENXBA,0.012171
POWGU1ZA,0.013012
PP1EIERA,0.000656
PP2KJFZA,0.002307
PP4HLDBA,-0.001188
PP5ENVZA,0.007008
PPADZ   ,0.000000
PPAUIEJA,0.000105
PPBLO   ,0.000000
PPDBS   ,0.000000
PPFCC   ,0.000000
PPGUL   ,0.000000
PPJGU1JA,0.017698
PPJJA   ,0.000000
PPMLZ   ,0.000000
PPMQS   ,0.000000
PPOSM   ,0.000000
PPSAPQJA,0.011634
PPUUNVZA,0.005574
PPVEL   ,0.000000
PPWSR   ,0.000000
PQWVVQJA,0.011602
PR1TTVZA,0.003740
PR2UNVZA,0.000051
PR5SVYJA,0.000258
PR5UIRRA,-0.001578
PRANW   ,0.000000
PRBPT   ,0.000000
PRCGI   ,0.000000
PRDNZ   ,0.000000
PRDYB   ,0.000000
PRETY   ,0.000000
PRFIS   ,0.000000
PRFTR   ,0.000000
PRGMV   ,0.000000
PRGVI   ,0.000000
PRJJR   ,0.000000
PRJRY   ,0.000000
PRKCVYRA,0.000746
PRKIT   ,0.000000
PRMLJ   ,0.000000
PRNOC   ,0.000000
PROBE   ,0.000000
PRPSE   ,0.000000
PRPUIRJA,-0.000199
PRRDD   ,0.000000
PRROI   ,0.000000
PRSVN   ,0.000000
PRVTSOBA,0.000932
PRWRO   ,0.000000
PRXDE   ,0.000000
PRZFV   ,0.000000
PSBCA   ,0.000000
PSBFD   ,0.000000
PSBTG   ,0.000000
PSCAT   ,0.000000
PSFGT   ,0.000000
PSFSR   ,0.000000
PSJAJ   ,0.000000
PSMTR   ,0.000000
PSNRSNBA,0.001899
PSRSM   ,0.000000
PSTAR   ,0.000000
PSUQN   ,0.000000
PSVRC   ,0.000000
PT5EIRJA,-0.008175
PT5WU1ZA,0.003663
PTRBZ   ,0.000000
PTSTP   ,0.000000
PU0EIERA,0.004495
PUE782  ,0.000000
PUE783P ,0.000000
PUE844  ,0.000000
PUE845  ,0.000000
PUIGU1JA,0.042682
PVG932P ,0.000000
PVG9831 ,0.000000
PVMWILJA,0.013173
PVUUIEBA,-0.003341
PWGENVJA,0.009804
PWHYCORA,-0.000095
PWMXRXRA,0.014975
PWPUIEBA,0.000526
PWZUNVJA,0.014321
PYAEIERA,0.000071
PYEIC1ZA,-0.011103
PYKXLDBA,-0.002448
PYMWU1ZA,0.026342
PYS0YABA,0.012810
PZ1ZKMJA,0.000396
PZAUIRRA,0.004674
PZFEIEBA,0.000090
PZLWU1JA,-0.007844
PZM0GCBA,0.003813
Q00EILRA,0.012165
Q0CUIJZA,0.000982
Q0ISBHZA,0.000230
Q0PL3RRA,-0.000403
Q0WBPORA,-0.000122
Q10GUWBA,0.000000
Q11INEJA,-0.002938
Q11ZMQJA,-0.000614
Q14HLIRA,0.010886
Q1FAO5BA,0.004554
Q1KCPOZA,0.001203
Q22YQ2BA,0.008054
Q2QCPIRA,0.001527
Q2SYBZRA,0.014306
Q3UXR2RA,0.002415
Q41XLDZA,-0.009589
Q4OSPIBA,0.000980
Q5FLENRA,0.015533
Q5HICNRA,0.000050
Q5IYGFRA,0.008436
QA2EOFZA,0.015926
QB1EOFJA,0.015533
QBA2IJZA,0.012338
QBDVDIBA,0.012195
QBITB3RA,0.000590
QBOVLUJA,0.000336
QBOYCNRA,-0.000231
QBQSS1ZA,0.000000
QBSFGCJA,0.014453
QCUVJGBA,0.001917
QD0YR5BA,0.001117
QDLVJEJA,-0.001513
QDTVJEZA,0.003564
QE00JFBA,0.006642
QEGUISRA,0.023530
QETYR3ZA,0.002785
QF3JBCRA,0.000080
QFA149  ,0.000000
QFA7146 ,0.000000
QFA93   ,0.000000
QFCKJFBA,0.002095
QFP0JFBA,0.002418
QFVY3LJA,0.000776
QFWTPZZA,0.004005
QFY2G4BA,0.001464
QFZDOZBA,0.000752
QFZFVSZA,0.003622
QGA751B ,0.000000
QGA757B ,0.000000
QGA838N ,0.000000
QGA853N ,0.000000
QGGEISJA,-0.005359
QHREISRA,0.004186
QI1UISJA,-0.002486
QIZWX5RA,0.014630
QJDEISJA,0.003464
QJITXDZA,0.000495
QJIVGCBA,0.014176
QJU2W2JA,0.010061
QJUYR5BA,0.000735
QJXVFWZA,0.012251
QK5YR3ZA,0.001353
QKCIR5BA,0.000685
QKJ0IGRA,-0.004650
QKUFGCBA,0.020534
QKWFUIJA,0.003847
QL0YB4JA,0.020887
QM1EILRA,0.001344
QM2KJGZA,0.004634
QM5ENWZA,-0.003637
QMUUNWZA,0.002929
QN013RJA,-0.000108
QN1GUWBA,0.032040
QN1KJGJA,0.003448
QNFUILRA,0.019326
QNTUNWJA,0.006056
QNVYCWBA,0.005816
QP3GIJJA,0.025622
QPAUNWJA,0.008777
QPGUIJZA,-0.000016
QPIGUWBA,0.011302
QPLCETBA,0.000449
QPNEILBA,0.000428
QPSIFXJA,0.013363
QPXUKZZA,0.000196
QQ5EISJA,-0.008952
QQE150  ,0.000000
QQE201  ,0.000000
QQE211  ,0.000000
QQE300  ,0.000000
QQE310  ,0.000000
QQE315  ,0.000000
QQE317  ,0.000000
QQE320  ,0.000000
QQE326  ,0.000000
QQE330  ,0.000000
QQE348  ,0.000000
QQE361  ,0.000000
QQE365  ,0.000000
QQE370  ,0.000000
QQE715  ,0.000000
QQE727  ,0.000000
QQE749  ,0.000000
QQE836  ,0.000000
QQE849  ,0.000000
QQGIR3ZA,0.000468
QQUIWBRA,0.013792
QQYDBYZA,0.002165
QRGUILRA,0.000000
QRHKO4ZA,0.000195
QS1KJFBA,-0.003391
QS1UNWJA,-0.000310
QS3CBZBA,0.001663
QSLAPNJA,-0.002581
QT5MMIJA,-0.007453
QTAUISRA,-0.004875
QTFEILBA,-0.000085
QTR3211 ,0.000000
QTR3214 ,0.000000
QTR3260 ,0.000000
QTR7341 ,0.000000
QTR7437 ,0.000000
QTR7438 ,0.000000
QTR7462 ,0.000000
QTR773  ,0.000000
QTR774  ,0.000000
QTR774D ,0.000000
QTR779  ,0.000000
QTR780  ,0.000000
QTR780Z ,0.000000
QTR8003 ,0.000000
QTR8147 ,0.000000
QTR8155 ,0.000000
QTR8157 ,0.000000
QTR8311 ,0.000000
QTR8312 ,0.000000
QTR8314 ,0.000000
QTR8315 ,0.000000
QTR8316 ,0.000000
QTR8317 ,0.000000
QTR8318 ,0.000000
QTR8336 ,0.000000
QTR8337 ,0.000000
QTR8338 ,0.000000
QTR8339 ,0.000000
QTR8585 ,0.000000
QTR8790 ,0.000000
QTR8806 ,0.000000
QTR8807 ,0.000000
QTR8816 ,0.000000
QTR8817 ,0.000000
QTR8854 ,0.000000
QTR8855 ,0.000000
QTR8880 ,0.000000
QTR8881 ,0.000000
QTYYEVZA,0.016651
QUHHL5RA,0.010774
QUPWUUZA,0.000000
QUZXLIBA,-0.026917
QV02SCRA,-0.000047
QWGYFXRA,0.010505
QWTUIJZA,0.000866
QWUWUUZA,0.011296
QWVTTPRA,0.002960
QX0WW2RA,0.015449
QX5KGBBA,0.000000
QXKXR2JA,0.002468
QXXKRFRA,-0.000865
QY3KJGJA,0.007621
QYFUNWZA,0.009196
QYHWX0ZA,0.025147
QYKUILRA,-0.000070
QYNKJGZA,0.015394
QYOUNWZA,0.007537
QYTTSNRA,0.008838
QZ5UIJZA,0.000789
QZBWUWBA,0.008347
QZGENWJA,0.005560
QZL13RJA,-0.000935
QZPUILBA,-0.000194
QZZUNWJA,0.006367
R02YXMRA,0.015232
R0AVJEJA,-0.001836
R0IROZZA,-0.000169
R0JIR3ZA,-0.000089
R0OUOFRA,0.018834
R0RIR5BA,0.007535
R15IR3ZA,0.001986
R1YEISRA,0.006356
R25CPOZA,0.000201
R2M0JGJA,0.008975
R2U0JGZA,0.007491
R31EITRA,-0.000430
R3MENWJA,0.008265
R3RYFXJA,0.012831
R3T0JGJA,-0.005791
R3YEIJZA,0.000004
R40KEVBA,0.069649
R40SBHZA,0.001353
R42GUWBA,-0.003389
R45ENWJA,0.009338
R4LUITRA,0.001325
R54YCUZA,0.005785
R5OJMQJA,-0.001173
R5OUILBA,0.007214
R5PHLIRA,0.000595
RA1KGBRA,0.006775
RA4WUUZA,0.011460
RACINEJA,-0.004599
RAQGC5BA,0.001099
RBHINERA,0.001231
RBZAPKBA,0.001801
RBZWUUZA,0.010749
RC1QTLZA,0.000000
RCAXLIBA,-0.000499
RCH045  ,0.000000
RCH102  ,0.000000
RCH184  ,0.000000
RCH225  ,0.000000
RCH299  ,0.000000
RCH535  ,0.000000
RCH550  ,0.000000
RCH613  ,0.000000
RCH795  ,0.000000
RCH911  ,0.000000
RCKUIJZA,0.000721
RCNGUUZA,0.014311
RDOIESRA,0.021691
RDWTSKBA,0.000324
REIFJGBA,0.001848
RESTA4RA,0.001195
REXGXBBA,0.015896
RGFVJGBA,-0.016435
RGRBTJBA,0.000029
RGZV3QBA,0.000563
RH0EOFJA,0.014235
RHGFJEZA,-0.004080
RHLYR5BA,0.002840
RHNVGCRA,0.013159
RIHBEERA,-0.000402
RJNICNJA,0.000000
RJRAYBRA,0.002083
RK3IFRBA,0.000971
RKB13ERA,0.000212
RKHHPBRA,0.000050
RKLF3QJA,-0.000091
RKQWUNJA,0.000380
RLNHOCRA,0.019425
RM1IR5BA,0.000556
RM1RSWJA,0.009192
RM2YZGZA,0.020451
RMAIXMJA,0.018943
RMFFZXZA,0.000991
RMGVGCRA,0.012939
RMOEISJA,0.004263
RMY314  ,0.000000
RMY316  ,0.000000
RMY317  ,0.000000
RMY326  ,0.000000
RMZGT1ZA,0.016563
RN1UOFJA,0.010702
RNRVGCBA,0.012744
RO0UISJA,0.022128
RONMGABA,-0.017954
ROYIR3ZA,-0.000610
RP5UISRA,0.012055
RPC8717 ,0.000000
RPXTOZBA,-0.000406
RQ4CV2ZA,0.002489
RQITA4JA,0.002438
RR5FJEZA,0.011942
RRDLUJRA,0.000133
RRHBWDZA,0.000715
RRR2114 ,0.000000
RRR2115 ,0.000000
RRR2170 ,0.000000
RRR2171 ,0.000000
RRR2240 ,0.000000
RRR2241 ,0.000000
RSCHPCZA,-0.000096
RSLICNRA,-0.000409
RSY7457 ,0.000000
RSY7532 ,0.000000
RSY8457 ,0.000000
RSY8532 ,0.000000
RSY9456 ,0.000000
RSY9457 ,0.000000
RSY9532 ,0.000000
RTFLWTZA,0.017636
RTSCV2ZA,0.002325
RTSFGCRA,0.014334
RTTIZGZA,0.002868
RTWIR5BA,-0.000123
RU2SZBBA,0.004173
RU3SVTBA,0.001320
RUN528  ,0.000000
RUN529  ,0.000000
RV1CSQJA,0.002816
RVZUISRA,0.002829
RVZX1DBA,0.000205
RXCVVSJA,-0.000479
RXMDY4RA,0.001518
RXP0JGZA,0.010539
RXQKP3ZA,0.012123
RY3RB3ZA,0.003153
RYASWIBA,-0.000489
RYKYR5BA,0.015345
RYZMMIZA,0.003895
RZBFFWZA,0.026312
RZEFGCBA,0.012852
RZLVGCBA,0.011353
RZO6850 ,0.000000
RZO9851 ,0.000000
S0YSTJJA,0.002939
S1TLZARA,0.017332
S2UV3KJA,0.000000
S2X0YEBA,0.014851
S31MMIJA,0.007849
S3312NRA,0.029130
S34VGAZA,0.016606
S3DYR3ZA,-0.000138
S3TYR3JA,-0.000747
S3VVGAZA,0.014520
S3YYR3ZA,-0.001149
S44FJERA,-0.001760
S4IIGMRA,0.009444
S4NCO1BA,0.005762
S4OHPCJA,-0.000085
S4SEUKRA,0.000119
S4SUOFBA,0.014456
S5ARAYRA,0.000166
SA5REPRA,0.002185
SAA2968 ,0.000000
SABVGAZA,0.014413
SAEEOFRA,0.013433
SAS7005 ,0.000000
SAS7006 ,0.000000
SAZ52   ,0.000000
SAZ53   ,0.000000
SAZ55   ,0.000000
SAZ62   ,0.000000
SAZ63   ,0.000000
SAZ65   ,0.000000
SAZ72   ,0.000000
SAZ73   ,0.000000
SBEUISRA,0.004204
SCHTO0ZA,0.001257
SCOXFUZA,0.015659
SCTRTVBA,0.001085
SCVIR3JA,-0.003916
SDA0JGZA,0.002087
SDLKJGZA,0.006972
SDYDTWRA,0.002870
SEP5021 ,0.000000
SERKL   ,0.000000
SERMT   ,0.000000
SESWUUZA,0.000000
SEUAOIBA,-0.000931
SFXWUUJA,0.004514
SG0GUUJA,0.000000
SG1L3RBA,-0.000161
SG4HLDZA,-0.003652
SG5BTQRA,-0.000479
SGBGUUZA,0.013788
SGEJMQRA,-0.002259
SGEUIJZA,-0.047048
SGFHLIBA,0.008963
SGHUITRA,0.005692
SHE32G  ,0.000000
SHE57H  ,0.000000
SHFF3PBA,-0.009896
SHFYNEBA,0.006109
SJGEITRA,0.007705
SK3UNWJA,0.007111
SKE2MIRA,-0.004354
SKO0JGJA,0.001072
SKQENWJA,0.004993
SKZUILBA,0.001563
SL0001  ,0.018075
SL0002  ,-0.003481
SL0003  ,0.009467
SL0004  ,0.008508
SL0006  ,0.002338
SL0008  ,-0.000429
SL0009  ,0.022638
SL0010  ,0.005391
SL0011  ,-0.000332
SL0013  ,0.043508
SL0014  ,0.001768
SL0016  ,0.029353
SL0017  ,0.025186
SL0018  ,0.002655
SL0019  ,-0.011540
SL0020  ,0.002173
SL0021  ,0.020741
SL0022  ,0.025296
SL0023  ,0.009302
SL0024  ,-0.011873
SL0025  ,0.000000
SL0026  ,0.047740
SL0027  ,0.030210
SL0028  ,-0.017326
SL0030  ,0.022883
SL0031  ,0.027129
SL0032  ,0.023311
SL0033  ,-0.007260
SL0034  ,0.013163
SL0036  ,-0.006795
SL0037  ,0.004600
SL0039  ,0.024514
SL0040  ,0.020118
SL0041  ,0.019376
SL0042  ,0.002108
SL0043  ,0.022628
SL0044  ,-0.002097
SL0045  ,0.018476
SL0046  ,0.016078
SL0047  ,-0.001182
SL0049  ,0.002461
SL0051  ,0.014443
SL0052  ,0.025451
SL0053  ,0.009215
SL0054  ,0.003190
SL0055  ,0.002707
SL0056  ,0.014315
SL0057  ,0.014849
SL0058  ,0.016374
SL0059  ,-0.023257
SL0060  ,-0.001135
SL0062  ,0.012248
SL0064  ,0.013809
SL0065  ,0.019562
SL0066  ,0.008069
SL0067  ,-0.003092
SL0068  ,0.026823
SL0069  ,0.006159
SL0070  ,0.003000
SL0071  ,0.022974
SL0072  ,0.003265
SL0073  ,-0.006066
SL0074  ,0.021545
SL0075  ,0.008575
SL0077  ,-0.004772
SL0078  ,-0.012416
SL0079  ,0.017186
SL0081  ,0.021992
SL0083  ,-0.006429
SL0084  ,0.000000
SL0085  ,-0.006543
SL0086  ,0.017377
SL0087  ,0.018134
SL0088  ,0.015283
SL0090  ,-0.015841
SL0091  ,-0.001724
SL0092  ,0.000692
SL0093  ,-0.004380
SL0094  ,0.023297
SL0095  ,0.005068
SL0096  ,0.001827
SL0097  ,-0.014750
