MetaData/stationIdentification,BiasCoefficientValue/ascentSquaredPredictor
LTIGWABA,0.001483
LU3YR4ZA,0.000450
LUAIR3BA,-0.002176
LUC17   ,0.000000
LUJVGARA,0.000516
LVBSS   ,0.000000
LVCCW   ,0.000000
LVFIR4ZA,0.000098
LVGTQ   ,0.000000
LVHQR   ,0.000000
LVIRQ   ,0.000000
LVJQW   ,0.000000
LVMHPAZA,-0.000009
LVSAV2BA,-0.000024
LWEEOGRA,0.001092
LWGYR3BA,-0.001337
LWUXPAZA,0.000212
LWVMMDZA,0.000010
LXHVGABA,-0.000403
LXJ651  ,0.000000
LXJ90   ,0.000000
LXQEOGJA,0.000629
LY40KDZA,0.000066
LY5DYEJA,0.000090
LYIBFEBA,-0.002262
LZZDFGZA,-0.003122
M010GCRA,0.000896
M04UIRJA,-0.000069
M0CYNLJA,-0.001415
M0FKJHBA,0.000648
M0VUIRJA,-0.000909
M1AXLDRA,0.004555
M1BUNXBA,-0.003702
M1EDYGBA,0.000135
M1HUIERA,0.000004
M2LXPCRA,-0.000001
M2YEOFBA,-0.000359
M3DFJEBA,0.001160
M3KIR3RA,0.000107
M3ZKYLJA,-0.000205
M4IF0HZA,0.000171
M52YR3RA,0.000936
M5GBPKRA,0.000117
M5OEOGJA,0.000979
MARIA   ,0.000000
MAUIR3RA,0.002273
MB0DWBBA,0.000117
MBBET1RA,-0.000003
MBVFGARA,0.000296
MCCATVZA,0.000000
MCDDTLRA,0.000593
MCDYR3BA,0.000714
MCFVGARA,0.000268
MCOVGARA,0.000663
MEDVC5A ,0.000000
MEOQPOZA,0.000213
MERL3SZA,0.000000
MEWUIRZA,-0.001672
MFE13SZA,-0.000026
MFFGUURA,-0.000840
MFOGUURA,-0.001183
MGTTSOZA,0.000000
MGWEITBA,0.000093
MGWWUURA,0.000151
MHJEIRZA,0.000351
MHJIEPZA,0.000288
MHMEIEJA,-0.000012
MHOJXDRA,0.000256
MHRWUURA,-0.001309
MHUZNPZA,0.000111
MHV20Y  ,0.000000
MHVXLDJA,-0.004719
MIE0JGRA,-0.000700
MIWLFSJA,-0.000124
MJ5TSOZA,0.000012
MJHSSPBA,0.000341
MJTEITBA,-0.005099
MK10JGRA,0.000825
MKDUITBA,0.000114
MKUKJGRA,0.002516
MKWASQJA,0.000000
MKXUFPZA,-0.000013
MLSMMDZA,-0.000024
MMCWUUBA,-0.000164
MMD5503 ,0.000000
MMD6241 ,0.000000
MMD6566 ,0.000000
MMGXLDRA,0.000328
MMMUNXRA,-0.002501
MMVBSKBA,-0.000162
MMVYSOBA,0.001558
MMZGUUBA,-0.001853
MN5UKHZA,-0.001059
MNJCSKJA,0.003750
MNLUNXBA,-0.003668
MNVUIEZA,-0.001224
MODEIEZA,0.000125
MOEDYTBA,0.000269
MOHENXRA,-0.002335
MOTINLJA,0.002942
MP3IB0JA,0.000564
MPH6911 ,0.000000
MPH7121 ,0.000000
MPH7341 ,0.000000
MPH7551 ,0.000000
MPH7761 ,0.000000
MPLDPNBA,-0.003557
MPQUNXBA,-0.000851
MQERFCBA,0.002410
MQHUIRZA,-0.005730
MQJLFLRA,0.002491
MRHVVQZA,0.000015
MRUEIRJA,-0.002241
MS2EITBA,0.007098
MSEUIRJA,-0.001027
MSFISOBA,0.000061
MSHWUURA,0.000246
MT1WUUBA,-0.001582
MT2SSKJA,-0.000033
MT5XLDRA,0.000857
MTCHLDJA,-0.003580
MTEGUURA,0.000000
MTIUIRJA,0.001508
MTKJEUJA,0.001036
MTQUIRZA,0.000016
MTTICUBA,-0.000646
MTVEIEJA,-0.000007
MUCXPCJA,0.000037
MUHEIEJA,0.001275
MUHYTVRA,-0.000256
MUJENVZA,-0.002944
MUYSA4ZA,0.001271
MVHXPCRA,0.000027
MVIXOAJA,0.001243
MVQUIERA,-0.001218
MWCENVZA,-0.002492
MWFDFYRA,0.001344
MWFXLDBA,0.005034
MWL1YPZA,0.000362
MX0004  ,0.001716
MX0006  ,0.001495
MX0007  ,0.001374
MX0010  ,0.000178
MX0017  ,0.001452
MX0023  ,0.000000
MX0024  ,0.001827
MX0028  ,0.001920
MX0029  ,0.001539
MX0032  ,0.002003
MX0033  ,0.002934
MX0035  ,0.001776
MX0036  ,0.001172
MX0037  ,0.000294
MX0038  ,0.000065
MXD1007 ,0.000000
MXD1008 ,0.000000
MXD1014 ,0.000000
MXD1015 ,0.000000
MXD1027 ,0.000000
MXD1028 ,0.000000
MY0UIEZA,0.000063
MY4UNXRA,-0.000987
MYBTBZRA,0.000058
MYIWUUBA,-0.002471
MYQENVZA,-0.000046
MZ00JHBA,0.002137
MZAGU1ZA,0.000383
MZCEIEZA,-0.001797
MZM1W2JA,-0.000329
MZNWU1ZA,-0.000978
MZWENXBA,-0.003485
N01UITBA,-0.003921
N04MMDJA,-0.000223
N0ECTWZA,0.000032
N0TVYQJA,0.000000
N157QS  ,0.000000
N158QS  ,0.000000
N167Y   ,0.000000
N20H1IJA,-0.001588
N21YNLJA,0.003654
N220JHBA,-0.001801
N25YCUBA,0.000001
N280EX  ,0.000000
N2CENXRA,-0.001361
N2LUIEZA,0.000630
N2M0JHRA,0.000917
N2PUNXRA,0.000179
N2RH1IJA,-0.002135
N2RWUUBA,-0.002030
N313AG  ,0.000000
N32ENXBA,-0.000405
N380SE  ,0.000000
N3HENXBA,-0.000972
N3L0JHBA,0.000115
N3SGU1ZA,-0.006628
N3YEIEJA,0.000000
N3YIB0JA,0.000189
N3ZXLDRA,0.003052
N404NA  ,0.000000
N426GA  ,0.000000
N4CEIRJA,-0.000034
N4DUIERA,-0.000124
N4OKGCRA,0.000268
N4ZGU1ZA,-0.002290
N54UIEJA,-0.001652
N5AEIERA,-0.000004
N5MWU1ZA,-0.003856
N61MN   ,0.000000
N625GA  ,0.000000
N650BA  ,0.000000
N650MV  ,0.000000
N678HB  ,0.000000
N700PR  ,0.000000
N744C   ,0.000000
N855G   ,0.000000
N889ST  ,0.000000
N917C   ,0.000000
N918LL  ,0.000000
N9688R  ,0.000000
NA4V0MRA,0.000408
NAWEIEJA,-0.002035
NAZYCOJA,-0.000017
NBTDO3ZA,0.000013
NCZHRXJA,-0.000011
NE0FGARA,0.000356
NE4IR3BA,-0.000205
NEDITQZA,0.001322
NEESEPJA,-0.001589
NEFIR3RA,-0.000049
NEGMMIBA,0.000189
NEHHPCBA,0.000000
NEP344  ,0.000000
NEP349  ,0.000000
NEP351  ,0.000000
NEP352  ,0.000000
NEP353  ,0.000000
NEP356  ,0.000000
NEP357  ,0.000000
NEP359  ,0.000000
NEP361  ,0.000000
NEP364  ,0.000000
NEP365  ,0.000000
NEP3804 ,0.000000
NEP3814 ,0.000000
NEP3815 ,0.000000
NEP611  ,0.000000
NERFGARA,-0.002763
NFFUOGZA,0.001029
NGXVGARA,0.000162
NHDCOZJA,-0.000070
NHIIWCJA,0.000529
NHSIR3BA,-0.000315
NI0XPCRA,0.000000
NIBBB3BA,0.000784
NJ3YR3RA,0.000012
NJE044H ,0.000000
NJE061T ,0.000000
NJE072N ,0.000000
NJE340E ,0.000000
NJE513C ,0.000000
NJE513K ,0.000000
NJE556B ,0.000000
NJE781A ,0.000000
NJE834B ,0.000000
NJE859K ,0.000000
NJE901E ,0.000000
NJE932H ,0.000000
NJE981E ,0.000000
NJNSAYJA,0.000090
NJQMWXZA,0.000055
NJZVGAJA,0.000326
NK1F3RBA,-0.000011
NKEICOJA,0.000013
NL1UOGJA,0.000644
NLEBPKBA,0.001029
NLOYR3BA,0.000413
NLRYFTJA,0.001050
NLSVGAJA,0.000520
NLYGX3JA,0.001369
NM0DSUBA,-0.000173
NM4EITBA,0.000103
NMHLFSJA,0.002203
NNCUITBA,-0.003407
NP0CVYZA,-0.003537
NP1YB5BA,0.000611
NQGVJLZA,0.003904
NQLFGARA,0.000424
NQXIR3RA,0.000454
NSD2MIBA,-0.000842
NSEIR3RA,0.001444
NSQFGARA,-0.000226
NSTSAYJA,0.000971
NTBVVSBA,0.000003
NTDIR3BA,0.002140
NTNAP1ZA,0.009146
NU3UIRJA,-0.003975
NU4UITBA,-0.000434
NUAEIRZA,-0.003519
NUSMMDJA,0.000298
NUSRTPBA,0.001657
NUYRESZA,0.000321
NVFEIRJA,-0.004473
NVNUFJJA,0.002415
NVZKJHRA,-0.001958
NWAGUURA,0.000340
NWCCTPZA,0.000186
NWNWUURA,-0.001720
NXEUIEJA,-0.000012
NXFGUUBA,0.000236
NXOBPMRA,0.004736
NXOGUUBA,-0.001602
NXPL3SJA,0.000083
NXYHLDRA,0.000317
NYPEITBA,-0.000423
NZ1SPOBA,0.000102
NZL021  ,-0.001555
NZL023  ,-0.000670
NZL025  ,-0.000982
NZL028  ,-0.001704
NZL031  ,-0.000471
NZL045  ,-0.000919
NZL046  ,-0.000614
NZL049  ,-0.000347
NZL050  ,-0.001786
NZL051  ,-0.000155
NZL052  ,-0.000629
NZL053  ,-0.000205
NZL054  ,-0.000771
NZL055  ,-0.000368
NZL056  ,-0.000161
NZL057  ,-0.000844
NZL058  ,-0.000831
NZL059  ,-0.002132
NZL060  ,-0.000835
NZL063  ,-0.000931
NZL064  ,-0.000343
NZL065  ,-0.002204
NZL071  ,0.000435
NZL072  ,-0.000786
NZL073  ,0.000263
NZL074  ,0.000606
NZL075  ,-0.000832
NZL076  ,-0.001222
NZL077  ,-0.000911
NZL081  ,0.000362
NZL082  ,0.000602
NZL083  ,-0.000287
NZL084  ,0.000614
NZQRFAZA,0.000315
O0NHPCBA,0.000006
O1BVJLZA,0.003073
O1FHLKBA,0.001142
O1IYR3BA,0.000337
O1YDTLBA,0.000658
O2BV2UBA,0.001024
O2BYR4ZA,0.002594
O322MDRA,-0.000143
O3GFJGZA,0.001481
O45CP1BA,-0.000006
O4LGIXBA,0.000776
O5DRSNBA,0.000048
O5QKXOBA,0.001118
OA1CBFJA,0.000576
OABQPORA,0.001554
OAMSOMBA,0.000393
OAW9411 ,0.000000
OAW9417 ,0.000000
OAW9423 ,0.000000
OAW9425 ,0.000000
OB5EIRZA,0.007437
OBCVVQJA,0.000014
OBSGUUBA,0.000271
OBUUIRZA,-0.000926
OCK1FLBA,0.002151
OCQCBFZA,0.001635
OCSEIRJA,-0.004244
OD10YXBA,0.000971
OD1KJHRA,0.000483
ODQ0JHRA,0.001735
ODXEIRRA,-0.001823
OE5SZFZA,0.000032
OEB0JFZA,0.002315
OEGENVZA,-0.001121
OEHPL   ,0.000000
OEOAPIBA,0.003824
OESEIEBA,-0.000011
OEZWDMZA,-0.000002
OFRENVJA,-0.001211
OGKUNVJA,-0.002107
OGLHFQZA,0.000940
OGRK5HRA,0.000804
OGUUIERA,-0.000644
OHLXOARA,0.000763
OHSHPCBA,0.000012
OHWCVXZA,0.000917
OI5SSKRA,0.001695
OIEZFLRA,-0.000204
OIGYNLJA,0.000858
OIHGUUBA,-0.001121
OIIYC1ZA,0.000223
OILUIRRA,0.000441
OIQJNPJA,0.000000
OIRHLDRA,-0.004311
OITUIRJA,-0.000212
OJBUIEJA,0.000306
OJFUNXBA,-0.000227
OJG0JFZA,0.000253
OJIEIRRA,-0.000452
OJPBSIJA,0.000422
OJRYNLRA,0.001843
OJUXLDBA,-0.002076
OJWRELRA,0.000217
OKEGU1ZA,-0.001960
OKIENXBA,-0.001582
OKLWU1ZA,-0.002678
OKTENVJA,-0.000090
OLFUIRRA,-0.000308
OLNENVZA,-0.001904
OMR2SBJA,0.000000
ON1EDQJA,0.000013
ONLF0HJA,-0.000586
ONNICORA,-0.000008
OO1EOGZA,-0.001258
OO2HPCBA,0.000022
OO4YCORA,-0.000283
OOGRA4BA,0.000494
OOOITPZA,0.000780
OP1HPAZA,0.000002
OP4RB4ZA,-0.000267
OPAXPCBA,0.000038
OPFSB3RA,0.000712
OPM007  ,0.000000
OPQVJLZA,-0.000136
OQDEIEBA,0.000000
OQGDSDZA,0.002705
OQPWU1JA,-0.005982
OQWV3NRA,0.000000
ORAUNVJA,-0.001301
ORJRA4BA,0.000012
OS3HRXRA,-0.000495
OSFUIERA,-0.001362
OSNVAWJA,0.000944
OSTUNVJA,-0.001829
OTDHPCBA,0.000000
OTGEIEBA,0.000644
OTGUDIRA,0.001756
OTILVPZA,0.000002
OUFFGARA,0.000562
OUMUOGRA,-0.003034
OUOIGHJA,-0.000268
OUTYCOBA,-0.000212
OUYIR3BA,0.000730
OV3IR4ZA,0.000478
OVB12OJA,0.001781
OVIGX3BA,0.000847
OWJCEXZA,0.000493
OWJVGABA,-0.000046
OWNYR4ZA,-0.001356
OWVYR3BA,0.000936
OXOIR4JA,0.000226
OZQBFYRA,0.000771
P0HGU1ZA,-0.007896
P0IKJHBA,-0.000826
P0NXOGJA,-0.010394
P10UIEBA,-0.000004
P13MIPBA,0.001081
P1FUNVZA,-0.002281
P1OUNVZA,-0.000245
P1PBSIRA,0.002406
P1QWU1JA,-0.000098
P1XRYGRA,0.000217
P2DMXYZA,0.000844
P32FJLZA,0.006835
P32XLKBA,0.003171
P3HRO5BA,0.016959
P4787   ,0.000000
P4QXOABA,0.000345
P4WWS   ,0.000000
P52VGARA,-0.001719
P552SBBA,0.000008
PA1YGHJA,-0.000668
PA3EOGRA,0.000741
PA5YR3BA,0.003296
PAL507  ,0.000000
PBHIR3BA,0.001185
PBOQKNRA,-0.000688
PBTFGABA,0.000884
PBUITJRA,0.001089
PCBYTQJA,0.001086
PDVBO0JA,0.000393
PEFEX0RA,-0.000464
PEMFWGBA,-0.000431
PEO2GXZA,-0.002027
PFAEIRRA,-0.002789
PFDGUUBA,0.000337
PFFUIRZA,-0.000287
PFYGUUBA,0.000816
PGDEIRJA,-0.002894
PGKCZDRA,-0.000002
PHB0JHRA,0.000087
PHGUIRRA,-0.002411
PIG0O4BA,0.000870
PIKRV4RA,-0.008695
PIL0CDRA,0.000773
PIQYR4ZA,0.007858
PJRHXCZA,0.000395
PJTVJGZA,0.005385
PK2UIRZA,0.000325
PKUCOMBA,0.000019
PLEEIRZA,-0.003388
PLKTSOJA,0.000645
PM1AYFZA,0.000012
PM1HLDBA,0.002575
PM213SRA,-0.000030
PM3GU1ZA,-0.000909
PM3KKORA,0.000033
PMGEIRJA,-0.000306
PMGWU1ZA,-0.000165
PMRYC1ZA,0.000300
PMWEIRRA,0.006505
PN0WU1JA,-0.000913
PN3KGCBA,0.000297
PNBH1IRA,-0.001012
PNCIC1ZA,0.000349
PNEINLRA,0.000708
PNREIRRA,-0.000516
PNUEIEBA,0.000086
PO0ENXBA,-0.001528
PO2EIEJA,0.000209
PO2XOGJA,0.000331
PO40GCRA,0.000000
POCUNVJA,-0.000072
POP0JHBA,0.000000
PORENXBA,-0.001799
POWGU1ZA,-0.001511
PP1EIERA,-0.000016
PP2KJFZA,0.001161
PP4HLDBA,0.000252
PP5ENVZA,-0.003747
PPADZ   ,0.000000
PPAUIEJA,-0.000005
PPBLO   ,0.000000
PPDBS   ,0.000000
PPFCC   ,0.000000
PPGUL   ,0.000000
PPJGU1JA,-0.001630
PPJJA   ,0.000000
PPMLZ   ,0.000000
PPMQS   ,0.000000
PPOSM   ,0.000000
PPSAPQJA,-0.008141
PPUUNVZA,-0.000925
PPVEL   ,0.000000
PPWSR   ,0.000000
PQWVVQJA,-0.001427
PR1TTVZA,-0.002287
PR2UNVZA,-0.000022
PR5SVYJA,0.000290
PR5UIRRA,-0.001543
PRANW   ,0.000000
PRBPT   ,0.000000
PRCGI   ,0.000000
PRDNZ   ,0.000000
PRDYB   ,0.000000
PRETY   ,0.000000
PRFIS   ,0.000000
PRFTR   ,0.000000
PRGMV   ,0.000000
PRGVI   ,0.000000
PRJJR   ,0.000000
PRJRY   ,0.000000
PRKCVYRA,0.006944
PRKIT   ,0.000000
PRMLJ   ,0.000000
PRNOC   ,0.000000
PROBE   ,0.000000
PRPSE   ,0.000000
PRPUIRJA,0.000002
PRRDD   ,0.000000
PRROI   ,0.000000
PRSVN   ,0.000000
PRVTSOBA,0.000591
PRWRO   ,0.000000
PRXDE   ,0.000000
PRZFV   ,0.000000
PSBCA   ,0.000000
PSBFD   ,0.000000
PSBTG   ,0.000000
PSCAT   ,0.000000
PSFGT   ,0.000000
PSFSR   ,0.000000
PSJAJ   ,0.000000
PSMTR   ,0.000000
PSNRSNBA,0.000710
PSRSM   ,0.000000
PSTAR   ,0.000000
PSUQN   ,0.000000
PSVRC   ,0.000000
PT5EIRJA,0.000621
PT5WU1ZA,0.000255
PTRBZ   ,0.000000
PTSTP   ,0.000000
PU0EIERA,-0.000398
PUE782  ,0.000000
PUE783P ,0.000000
PUE844  ,0.000000
PUE845  ,0.000000
PUIGU1JA,-0.003521
PVG932P ,0.000000
PVG9831 ,0.000000
PVMWILJA,0.000572
PVUUIEBA,-0.001274
PWGENVJA,-0.001783
PWHYCORA,-0.000152
PWMXRXRA,-0.000646
PWPUIEBA,0.000059
PWZUNVJA,-0.003044
PYAEIERA,-0.000009
PYEIC1ZA,0.000848
PYKXLDBA,-0.000930
PYMWU1ZA,-0.003191
PYS0YABA,0.000750
PZ1ZKMJA,0.000081
PZAUIRRA,-0.000285
PZFEIEBA,-0.000004
PZLWU1JA,0.002803
PZM0GCBA,0.000000
Q00EILRA,-0.001281
Q0CUIJZA,-0.000094
Q0ISBHZA,0.000002
Q0PL3RRA,0.004849
Q0WBPORA,0.005539
Q10GUWBA,0.000000
Q11INEJA,-0.000391
Q11ZMQJA,0.000093
Q14HLIRA,0.000097
Q1FAO5BA,0.001305
Q1KCPOZA,0.000058
Q22YQ2BA,0.000964
Q2QCPIRA,0.000183
Q2SYBZRA,0.000873
Q3UXR2RA,-0.000015
Q41XLDZA,0.001192
Q4OSPIBA,0.000959
Q5FLENRA,0.000098
Q5HICNRA,-0.000003
Q5IYGFRA,-0.000176
QA2EOFZA,0.001375
QB1EOFJA,0.000733
QBA2IJZA,0.000757
QBDVDIBA,0.000651
QBITB3RA,0.000319
QBOVLUJA,0.000084
QBOYCNRA,-0.000027
QBQSS1ZA,0.000000
QBSFGCJA,0.000032
QCUVJGBA,0.005128
QD0YR5BA,-0.000387
QDLVJEJA,0.004379
QDTVJEZA,0.004481
QE00JFBA,0.000539
QEGUISRA,-0.002903
QETYR3ZA,-0.000946
QF3JBCRA,-0.000010
QFA149  ,0.000000
QFA7146 ,0.000000
QFA93   ,0.000000
QFCKJFBA,0.000174
QFP0JFBA,0.000931
QFVY3LJA,-0.003132
QFWTPZZA,-0.000007
QFY2G4BA,-0.000355
QFZDOZBA,0.000182
QFZFVSZA,-0.004222
QGA751B ,0.000000
QGA757B ,0.000000
QGA838N ,0.000000
QGA853N ,0.000000
QGGEISJA,0.000581
QHREISRA,-0.000118
QI1UISJA,0.000391
QIZWX5RA,0.001590
QJDEISJA,-0.000399
QJITXDZA,0.000124
QJIVGCBA,0.000566
QJU2W2JA,0.001157
QJUYR5BA,0.000573
QJXVFWZA,0.001302
QK5YR3ZA,-0.001226
QKCIR5BA,0.006801
QKJ0IGRA,0.000449
QKUFGCBA,0.000169
QKWFUIJA,-0.001346
QL0YB4JA,0.000325
QM1EILRA,0.000291
QM2KJGZA,0.000181
QM5ENWZA,-0.000806
QMUUNWZA,0.000448
QN013RJA,0.000018
QN1GUWBA,-0.002819
QN1KJGJA,0.000043
QNFUILRA,-0.002465
QNTUNWJA,-0.002181
QNVYCWBA,-0.000177
QP3GIJJA,0.001787
QPAUNWJA,-0.001163
QPGUIJZA,-0.000006
QPIGUWBA,-0.001397
QPLCETBA,0.000262
QPNEILBA,0.000038
QPSIFXJA,-0.000121
QPXUKZZA,0.000025
QQ5EISJA,0.000849
QQE150  ,0.000000
QQE201  ,0.000000
QQE211  ,0.000000
QQE300  ,0.000000
QQE310  ,0.000000
QQE315  ,0.000000
QQE317  ,0.000000
QQE320  ,0.000000
QQE326  ,0.000000
QQE330  ,0.000000
QQE348  ,0.000000
QQE361  ,0.000000
QQE365  ,0.000000
QQE370  ,0.000000
QQE715  ,0.000000
QQE727  ,0.000000
QQE749  ,0.000000
QQE836  ,0.000000
QQE849  ,0.000000
QQGIR3ZA,-0.000171
QQUIWBRA,0.000863
QQYDBYZA,0.000125
QRGUILRA,0.000000
QRHKO4ZA,-0.000029
QS1KJFBA,0.001322
QS1UNWJA,-0.000037
QS3CBZBA,0.000600
QSLAPNJA,0.001188
QT5MMIJA,0.000759
QTAUISRA,0.000395
QTFEILBA,-0.000007
QTR3211 ,0.000000
QTR3214 ,0.000000
QTR3260 ,0.000000
QTR7341 ,0.000000
QTR7437 ,0.000000
QTR7438 ,0.000000
QTR7462 ,0.000000
QTR773  ,0.000000
QTR774  ,0.000000
QTR774D ,0.000000
QTR779  ,0.000000
QTR780  ,0.000000
QTR780Z ,0.000000
QTR8003 ,0.000000
QTR8147 ,0.000000
QTR8155 ,0.000000
QTR8157 ,0.000000
QTR8311 ,0.000000
QTR8312 ,0.000000
QTR8314 ,0.000000
QTR8315 ,0.000000
QTR8316 ,0.000000
QTR8317 ,0.000000
QTR8318 ,0.000000
QTR8336 ,0.000000
QTR8337 ,0.000000
QTR8338 ,0.000000
QTR8339 ,0.000000
QTR8585 ,0.000000
QTR8790 ,0.000000
QTR8806 ,0.000000
QTR8807 ,0.000000
QTR8816 ,0.000000
QTR8817 ,0.000000
QTR8854 ,0.000000
QTR8855 ,0.000000
QTR8880 ,0.000000
QTR8881 ,0.000000
QTYYEVZA,0.000767
QUHHL5RA,0.000547
QUPWUUZA,0.000000
QUZXLIBA,0.005082
QV02SCRA,0.000018
QWGYFXRA,0.000775
QWTUIJZA,0.000167
QWUWUUZA,-0.000286
QWVTTPRA,0.000309
QX0WW2RA,0.001030
QX5KGBBA,0.000000
QXKXR2JA,0.000511
QXXKRFRA,-0.000212
QY3KJGJA,0.000131
QYFUNWZA,-0.002840
QYHWX0ZA,0.001729
QYKUILRA,-0.000498
QYNKJGZA,-0.001657
QYOUNWZA,0.000490
QYTTSNRA,0.001411
QZ5UIJZA,-0.000070
QZBWUWBA,-0.000076
QZGENWJA,-0.001474
QZL13RJA,0.000119
QZPUILBA,-0.000340
QZZUNWJA,-0.000841
R02YXMRA,0.000776
R0AVJEJA,0.003421
R0IROZZA,-0.000052
R0JIR3ZA,-0.000807
R0OUOFRA,0.000477
R0RIR5BA,0.001362
R15IR3ZA,-0.000390
R1YEISRA,-0.004160
R25CPOZA,-0.000095
R2M0JGJA,-0.000480
R2U0JGZA,-0.000395
R31EITRA,-0.003680
R3MENWJA,-0.001706
R3RYFXJA,0.001480
R3T0JGJA,0.001391
R3YEIJZA,0.000003
R40KEVBA,-0.001051
R40SBHZA,0.000244
R42GUWBA,0.000547
R45ENWJA,-0.000557
R4LUITRA,-0.000255
R54YCUZA,-0.000920
R5OJMQJA,0.000164
R5OUILBA,-0.000789
R5PHLIRA,-0.000960
RA1KGBRA,0.000875
RA4WUUZA,-0.000915
RACINEJA,0.001432
RAQGC5BA,-0.000276
RBHINERA,0.000351
RBZAPKBA,0.000173
RBZWUUZA,-0.000622
RC1QTLZA,0.000000
RCAXLIBA,0.002281
RCH045  ,0.000000
RCH102  ,0.000000
RCH184  ,0.000000
RCH225  ,0.000000
RCH299  ,0.000000
RCH535  ,0.000000
RCH550  ,0.000000
RCH613  ,0.000000
RCH795  ,0.000000
RCH911  ,0.000000
RCKUIJZA,0.000072
RCNGUUZA,-0.001420
RDOIESRA,-0.001359
RDWTSKBA,-0.000003
REIFJGBA,0.002063
RESTA4RA,0.000134
REXGXBBA,0.001791
RGFVJGBA,0.005207
RGRBTJBA,0.000778
RGZV3QBA,-0.000004
RH0EOFJA,0.001258
RHGFJEZA,-0.000655
RHLYR5BA,0.002722
RHNVGCRA,0.000347
RIHBEERA,0.000231
RJNICNJA,0.000000
RJRAYBRA,-0.001289
RK3IFRBA,0.000379
RKB13ERA,-0.000015
RKHHPBRA,0.000009
RKLF3QJA,-0.000025
RKQWUNJA,-0.000009
RLNHOCRA,0.000738
RM1IR5BA,0.013055
RM1RSWJA,-0.009111
RM2YZGZA,0.000613
RMAIXMJA,0.001670
RMFFZXZA,0.001269
RMGVGCRA,-0.001086
RMOEISJA,0.000016
RMY314  ,0.000000
RMY316  ,0.000000
RMY317  ,0.000000
RMY326  ,0.000000
RMZGT1ZA,0.001178
RN1UOFJA,-0.000158
RNRVGCBA,0.000745
RO0UISJA,-0.002522
RONMGABA,0.001806
ROYIR3ZA,0.000839
RP5UISRA,-0.003355
RPC8717 ,0.000000
RPXTOZBA,0.000039
RQ4CV2ZA,0.000489
RQITA4JA,0.000261
RR5FJEZA,0.002919
RRDLUJRA,0.000004
RRHBWDZA,0.000336
RRR2114 ,0.000000
RRR2115 ,0.000000
RRR2170 ,0.000000
RRR2171 ,0.000000
RRR2240 ,0.000000
RRR2241 ,0.000000
RSCHPCZA,0.000045
RSLICNRA,0.000194
RSY7457 ,0.000000
RSY7532 ,0.000000
RSY8457 ,0.000000
RSY8532 ,0.000000
RSY9456 ,0.000000
RSY9457 ,0.000000
RSY9532 ,0.000000
RTFLWTZA,0.001302
RTSCV2ZA,0.000455
RTSFGCRA,0.000499
RTTIZGZA,0.000132
RTWIR5BA,0.003469
RU2SZBBA,0.001517
RU3SVTBA,-0.000663
RUN528  ,0.000000
RUN529  ,0.000000
RV1CSQJA,0.000588
RVZUISRA,-0.000263
RVZX1DBA,-0.000931
RXCVVSJA,0.002754
RXMDY4RA,0.000080
RXP0JGZA,0.001038
RXQKP3ZA,0.000777
RY3RB3ZA,0.001499
RYASWIBA,0.000791
RYKYR5BA,-0.006575
RYZMMIZA,0.000036
RZBFFWZA,0.002035
RZEFGCBA,0.000714
RZLVGCBA,0.000557
RZO6850 ,0.000000
RZO9851 ,0.000000
S0YSTJJA,0.000474
S1TLZARA,0.002046
S2UV3KJA,0.000000
S2X0YEBA,-0.000127
S31MMIJA,-0.006679
S3312NRA,0.002435
S34VGAZA,0.000707
S3DYR3ZA,-0.000202
S3TYR3JA,0.002587
S3VVGAZA,0.000095
S3YYR3ZA,0.001078
S44FJERA,0.004433
S4IIGMRA,-0.000097
S4NCO1BA,-0.000284
S4OHPCJA,0.000010
S4SEUKRA,0.000008
S4SUOFBA,0.001307
S5ARAYRA,-0.000321
SA5REPRA,0.000287
SAA2968 ,0.000000
SABVGAZA,-0.000092
SAEEOFRA,0.000569
SAS7005 ,0.000000
SAS7006 ,0.000000
SAZ52   ,0.000000
SAZ53   ,0.000000
SAZ55   ,0.000000
SAZ62   ,0.000000
SAZ63   ,0.000000
SAZ65   ,0.000000
SAZ72   ,0.000000
SAZ73   ,0.000000
SBEUISRA,-0.000484
SCHTO0ZA,0.000299
SCOXFUZA,0.000272
SCTRTVBA,0.000317
SCVIR3JA,0.007070
SDA0JGZA,0.002945
SDLKJGZA,0.000592
SDYDTWRA,0.000328
SEP5021 ,0.000000
SERKL   ,0.000000
SERMT   ,0.000000
SESWUUZA,0.000000
SEUAOIBA,0.000247
SFXWUUJA,-0.000396
SG0GUUJA,0.000000
SG1L3RBA,0.000043
SG4HLDZA,0.001838
SG5BTQRA,0.000069
SGBGUUZA,-0.001136
SGEJMQRA,0.000589
SGEUIJZA,-0.000273
SGFHLIBA,-0.008224
SGHUITRA,-0.000267
SHE32G  ,0.000000
SHE57H  ,0.000000
SHFF3PBA,0.001437
SHFYNEBA,-0.000717
SJGEITRA,-0.004779
SK3UNWJA,-0.000703
SKE2MIRA,0.000339
SKO0JGJA,0.000430
SKQENWJA,-0.000867
SKZUILBA,0.000123
SL0001  ,-0.002399
SL0002  ,0.002590
SL0003  ,0.000246
SL0004  ,-0.001426
SL0006  ,-0.001441
SL0008  ,0.001453
SL0009  ,-0.000026
SL0010  ,-0.000337
SL0011  ,0.002268
SL0013  ,-0.005383
SL0014  ,-0.001096
SL0016  ,-0.001485
